,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
3057,9,Chenango,Guilford (Town),1.2 MI E OF GUILFORD,MARBLE ROAD,GUILFORD CREEK,County,2001,8,7
1186,9,Broome,Colesville (Town),3 MI SOUTH OF NINEVEH,COUNTY ROAD 229,SUSQUEHANNA RIVER,County,1990,8,7
638,6,Allegany,Richburg (Village),IN RICHBURG,MILL STREET,LITTLE GENESEE CR,Town,1997,8,7
16752,8,Westchester,Harrison (Village),0.2 MI E JCT RTS 287&120A,120A 120A 8701 1001,BLIND BROOK,NYSDOT,1997,8,7
16749,8,Westchester,Harrison (Town),I287 Exit 7,Ramp I,Mamaroneck River,NYSDOT,2009,8,7
5845,7,Franklin,Constable (Town),7.3 MI N JCT RTS 30 & 11,30  30 72091748,TROUT RIVER,NYSDOT,1997,8,7
5377,5,Erie,Orchard Park (Town),2.9 MI N JCT SH219 &SH277,277 277 53011026,EIGHTEEN MILE CRK,NYSDOT,1999,8,7
3869,9,Delaware,Andes (Town),2.3 M SW OF ANDES,STATE ROAD,TREMPER KILL,County,1976,8,7
3281,7,Clinton,Chazy (Town),100 FT SO US9 HMLET CHAZY,COUNTY ROAD 24,LITTLE CHAZY RIVR,County,1995,8,7
13698,7,St Lawrence,Canton (Town),2.0 MI NW OF PYRITES,EDDY PYRITES ROAD,HARRISON CRK OVFL,County,1931,8,7
7383,7,Lewis,Harrisville (Village),IN HARRISVILLE,3   3 74021110,MOHAWK ADIR & NO,NYSDOT,1987,8,7
6837,7,Jefferson,Black River (Village),0.5 MI E JCT RTS 3 + 342,3   3 73023036,BLACK RIVER,NYSDOT,1948,8,7
13697,7,St Lawrence,Canton (Town),2.0 MI NW OF PYRITES,EDDY PYRITES ROAD,HARRISON CREEK,County,1935,8,7
461,6,Allegany,Belfast (Town),4.4 MI S OF BELFAST,COUNTY ROAD 41,WHITE CREEK,County,1977,8,7
6650,2,Herkimer,Litchfield (Town),3.5MI S JCT 51&5S,51  51 23031123,STEELE CREEK,NYSDOT,1980,8,7
6838,7,Jefferson,Black River (Village),S.MAIN ST OVER BLACK RVR,MAIN STREET,BLACK RIVER,County,2005,8,7
3570,8,Columbia,Ghent (Town),JCT TSP & RTE 217,987G 987G81041189,217 217 81011066,NYSDOT,1961,8,7
3569,8,Columbia,Ghent (Town),JCT TSP & RTE 217,987G 987G81041189,217 217 81011066,NYSDOT,1961,8,7
5653,1,Essex,Lewis (Town),I87 REST AREA RAMP LEWIS,I-87 NB EXIT 32 OFF RAMP,SPRUCE MILL BROOK,NYSDOT,1966,8,7
14767,10,Suffolk,Huntington (Town),1.9 MI E JCT RTE 495+NSP,908G908G07021004,ROUND SWAMP ROAD,NYSDOT,1947,8,7
12037,11,Queens,New York (City),JCT I678 + I78,878I878IX5M13022,678I678IX5M11003,NYSDOT,1967,8,7
1482,9,Broome,Windsor (Town),1.3MI W JCT RTS 17 & 79,17  17 91073105,CR 28,NYSDOT,1961,8,7
8047,4,Monroe,Greece (Town),2.2MI N JCT RTS 104&390,ENGLISH ROAD,390 390 43011057,NYSDOT,1983,8,7
10071,3,Onondaga,De Witt (Town),ON I90 .8 MI W EXIT 35,90IX,LEY CREEK,NYS Thruway Authority,1948,8,7
3225,7,Clinton,Altona (Town),.5 MILE EAST OF ALTONA,COUNTY ROAD 23,GREAT CHAZY RIVER,County,2005,8,7
14963,10,Suffolk,Southampton (Town),1.7 MI E OF BRIDGEHAMPTON,SAGG ROAD,LONG ISLAND-MK BR,Town,1921,8,7
5991,2,Fulton,Broadalbin (Town),2.7 MI NE OF BROADALBIN,KUNZ ROAD,KENNYETTO CREEK,County,1965,8,7
1587,5,Cattaraugus,Cattaraugus (Village),JUST EAST OF CATTARAUGUS,TANNERY ROAD,TRIB S BR CATT CR,County,1937,8,7
14900,10,Suffolk,Riverhead (Town),.8 MILE N JCT I495 & SH 2,495I495I07031396,LIRR - MAIN LINE,NYSDOT,1972,8,7
12163,11,Queens,New York (City),JCT GCP+I678,GCP (EB) TO 126ST,BOAT BASIN ROAD,NYSDOT,1963,8,7
8457,2,Montgomery,Amsterdam (City),CITY OF AMSTERDAM,CLIZBE AVENUE,N CHUCTANUNDA CK,City,1900,8,7
11322,3,Oswego,Oswego (City),AT OSWEGO,E SCHUYLER STREET,EAST SEVENTH ST,City,1905,8,7
6011,2,Fulton,Gloversville (City),.8 MILE W OF GLOVERSVILLE,29A W. FULTON ST.,W BR CAYADUTTA CK,City,1983,8,7
8016,4,Monroe,Greece (Town),2.2 MI N JCT RT 261 & 104,261 261 43011022,NORTHRUP CREEK,NYSDOT,1993,8,7
8608,2,Montgomery,Palatine (Town),2.3 MILES N OF SPRAKERS,CR41 OSWEGATCHIE RD,KNAUDERACK CREEK,County,1938,8,7
8009,4,Monroe,Greece (Town),2.2 MI W JCT RTS 390 & 18,18  18 43031174,LARKIN CREEK,NYSDOT,1999,8,7
8442,4,Monroe,,South of Lyell Ave.,Ramp A,Ramp EN & Ramp B,NYSDOT,2018,8,7
5361,5,Erie,Orchard Park (Town),.1 MI N JCT US219 & US20A,219  219 53121217,S BR SMOKES CREEK,NYSDOT,1972,8,7
722,6,Allegany,Willing (Town),5.3MI S INTERS RTS 248&19,19  19 61011014,GENESEE RIVER,NYSDOT,1990,8,7
14174,6,Steuben,Canisteo (Town),1.5 MI E OF CANISTEO,COUNTY ROAD 119,CANISTEO RIVER,County,1978,8,7
14849,10,Suffolk,Islip (Town),2.1 MI W JCT RTS 27+111,BROOK AVE,27  27 07051103,NYSDOT,1970,8,7
14475,6,Steuben,Painted Post (Village),IN PAINTED POST VILLAGE,415 415 64011032,PEDESTRIAN & BIKE,NYSDOT,1986,8,7
10675,8,Orange,Cornwall (Town),1.6 MI S. RTS 94 & I87,County Road 20,87IX,NYS Thruway Authority,1993,8,7
3633,8,Columbia,New Lebanon (Town),1.7 MI S OF WEST LEBANON,COUNTY ROAD 34,HOLLOW BROOK,County,1945,8,7
6457,1,Greene,Windham (Town),1 MI N HENSONVILLE,COUNTY ROAD 65,BATAVIA KILL,County,1967,8,7
4026,9,Delaware,Hamden (Town),1 MI N OF PEPACTON,COLES CLOVE ROAD,COLES CLOVE BROOK,County,1957,8,7
7197,11,Kings,New York (City),907CX HENDRIX AVE,907C907CZ2M13155,HENDRIX CREEK,NYSDOT,1941,8,7
5278,5,Erie,Lancaster (Town),0.8 Mi. S. of US20 in Vil,AMERICO COURT,SLATE BOTTOM CREEK,Town,2005,8,7
15071,9,Sullivan,Forestburgh (Town),0.5 MI W OF FORESTBURG,PLANK ROAD,BLACK BROOK,County,1999,8,7
337,1,Albany,Westerlo (Town),4 MI SE WESTERLO,COUNTY ROAD 406,BASIC CREEK,County,1949,8,7
12748,11,Richmond,,I278 NJ/NY BORDER,278IX,AMBOY AVENUE,Port Authority of NY and NJ,2017,8,8
11636,9,Otsego,Otsego (Town),0.7 MI N OF OAKSVILLE,HOKE ROAD,OAKS CREEK,Town,1996,8,8
563,6,Allegany,Friendship (Town),JCT I86 & SR 245,86I 17 61032091,275 275 61011117,NYSDOT,1973,8,8
7009,7,Jefferson,Philadelphia (Town),3 MI NW OF PHILADELPHIA,RUDES ROAD,HALLS CREEK,County,1993,8,8
3202,9,Chenango,Smithville (Town),4 MI NW SMITHVILLE FLATS,HOYT ROAD,CINCINN LK OUTLET,County,1935,8,8
562,6,Allegany,Friendship (Town),JCT I86 & SR 245,86I 17 61032091,275 275 61011117,NYSDOT,1973,8,8
11632,9,Otsego,Otsego (Town),4 MI N OF FLY CREEK,COUNTY ROAD 26,FLY CREEK,County,1935,8,8
5832,7,Franklin,Burke (Village),BURKE,CR23MALONECHATEAU,LITTLE TROUT RIVE,County,1935,8,8
16516,4,Wayne,Macedon (Village),0.2 MI S OF MACEDON,COUNTY ROAD 310,GANARGUA CREEK,County,2008,8,8
11637,9,Otsego,Otsego (Town),0.7 MI N OF OAKSVILLE,HOKE ROAD,OAKS CREEK,Town,1996,8,8
10472,4,Ontario,East Bloomfield (Town),2.5MI N JCT RTS 20A + 64,20A 20A44041132,MUD CREEK,NYSDOT,1965,8,8
15981,8,Ulster,Shandaken (Town),2.5 MI W JCT RTS 28+42,28  28 86012317,ESOPUS CREEK,NYSDOT,2018,8,8
9892,2,Oneida,Verona (Town),1.5 MI SE STATE BRIDGE,FOSTER STREET,BRANDY BR,Town,1961,8,8
9891,2,Oneida,Verona (Town),2 MI SE STATE BRIDGE,FOSTER CORNERS RD,BRANDY BROOK,Town,1940,8,8
9945,2,Oneida,Westmoreland (Town),4.7 MI W EXIT 32 OF I90,LOWELL RD CR 52,90IX,NYS Thruway Authority,1953,8,8
5536,1,Essex,Chesterfield (Town),2.3 MI S JCT RTS I87 & 22,87I 87I12111517,9   9 12111514,NYSDOT,2015,8,8
5546,1,Essex,Chesterfield (Town),1.5 Mi. N.E. Rte. 9 Keesv,"CR 17, SOPER RD.",MUD BROOK,County,2008,8,8
5543,1,Essex,Chesterfield (Town),9.5 Mi N Exit 32 of I87,87I  87I12111521,MCGUIRE BROOK,NYSDOT,1965,8,8
11123,4,Orleans,Carlton (Town),1.2 MI N ASHWOOD,YATES CARLTON TLR,JOHNSON CREEK,County,1933,8,8
2758,6,Chemung,Big Flats (Town),1.2 MI SE OF BIG FLATS,SUBURBAN DRIVE,SINGSING CREEK,County,1976,8,8
5186,5,Erie,Grand Island (Town),1.1 MI S INT 21 ON I-90,190IX  - NORTHBOUND,BURNT SHIP CREEK,NYS Thruway Authority,1963,8,8
6993,7,Jefferson,Pamelia (Town),4.6 MI S JCT I-81 + 411,81I 81I73051342,GILLETTE CREEK,NYSDOT,1965,8,8
4871,5,Erie,Buffalo (City),1.2 MI E JCT SH 5 & I190,190IX NB RAMP HAMBURG ST,RELIEF,NYS Thruway Authority,1998,8,8
9961,2,Oneida,Whitestown (Town),2 MI E ONEIDA CO. AIRPORT,CR840 JUDD ROAD,ORISKANY CREEK,County,1965,8,8
5537,1,Essex,Chesterfield (Town),2.3 MI S JCT RTS I87 & 22,87I 87I12111519,9   9 12111513,NYSDOT,2014,8,8
6994,7,Jefferson,Pamelia (Town),4.6 MI S JCT I-81 + 411,81I 81I73051342,GILLETTE CREEK,NYSDOT,1965,8,8
977,11,Bronx,New York (City),.3 MI S JCT I95 & I878,LAFAYETTE AVENUE,678I678IX1M11016,NYSDOT,1971,8,8
15443,9,Tioga,Nichols (Town),4.8 MI NE RTS 17 + 282,17  17 65063132,STANTON HILL RD,NYSDOT,1968,8,8
7834,2,Madison,,Leonardsville,NYS Rte 8,Button Creek,NYSDOT,1972,8,8
1649,5,Cattaraugus,East Otto (Town),.3 MILE EAST OF EAST OTTO,EAST FLATS ROAD,EAST OTTO CREEK,County,1983,8,8
9436,5,Niagara,Royalton (Town),2.0 MI W OF MIDDLEPORT,TOWNLINE ROAD,JOHNSON CREEK,Town,1966,8,8
8836,10,Nassau,North Hempstead (Town),0.8 MI EAST OF WESTBURY,GRAND BLVD,LIRR MAIN LINE,Town,1988,8,8
1833,5,Cattaraugus,Little Valley (Village),1.2 MI W JCT SH242 &SH353,242 242 51012066,TB LIT VALLEY CRK,NYSDOT,1992,8,8
11572,9,Otsego,New Lisbon (Town),2.1 MI NW OF MT. VISION,COUNTY ROAD 15,TRIB WB OTEGO CRK,County,1994,8,8
273,1,Albany,Knox (Town),1.1 MILE N OF BERNE,PLEASANT VLLY RD,BEAVER DAM CREEK,County,1989,8,8
254,1,Albany,Guilderland (Town),2.5MINW OF VOORHEESVILLE,CR  201,BLACK CREEK,County,1943,8,8
369,6,Allegany,Almond (Town),1.4 MI W OF BISHOPVILLE,BROWN ROAD,TRIB CANISTEO RVR,Town,1983,8,8
10197,3,Onondaga,Manlius (Town),1.5 MI NE JCT I481 & SH 2,FREMONT RD,CSX RR / AMTRAK,County,1971,8,8
13556,6,Schuyler,Hector (Town),0.2 MI S OF MECKLENBURG,COUNTY ROAD 6,TAUGHANNOCK CREEK,County,1992,8,8
12335,1,Rensselaer,Brunswick (Town),2.3 MI E JCT RTS 2 & 351,2   2 14022081,QUACKENKILL CREEK,NYSDOT,1998,8,8
10771,8,Orange,Hamptonburgh (Town),3.1 MI N OF GOSHEN,SCOTCHTOWN AVENUE,WALLKILL RIVER,County,2016,8,8
12362,1,Rensselaer,Grafton (Town),3.2 MI E JCT RTS 2 & 351,2   2 14022089,QUACKENKILL CREEK,NYSDOT,1998,8,8
11768,8,Putnam,Philipstown (Town),3.0MI SE OF BEACON,OLD ALBANY POST ROAD,CLOVE CREEK,County,1984,8,8
10766,8,Orange,Hamptonburgh (Town),0.7 MI SW CAMPBELL HALL,EGBERTSON ROAD,OTTER KILL,County,1962,8,8
5150,5,Erie,Elma (Town),2.1 MI NE OF EAST AURORA,WEST BLOOD ROAD,BR BUFFALO CREEK,County,1937,8,8
10083,3,Onondaga,De Witt (Town),.7 MI N JCT I481 & SH 5,KINNE ROAD,BUTTERNUT CREEK,Town,1970,8,8
8964,10,Nassau,Westbury (Village),.4 MILE WEST OF WESTBURY,ELLISON AVENUE,LONG ISLAND- M.L.,Village,2016,8,8
7822,2,Madison,Sullivan (Town),W CANASTOTA E CHITTENANGO,HARSH ROAD,OLD ERIE CANAL,NYSDOT,1927,8,8
9710,2,Oneida,Rome (City),2.7 MI NE JCT RTS 46 & 49,46  46 26021216,WOOD CREEK,NYSDOT,1982,8,8
1652,5,Cattaraugus,East Otto (Town),2.5 MI S OF ASHFORD HLLOW,ROHR ROAD,EAST OTTO CREEK,County,1978,8,8
15442,9,Tioga,Nichols (Town),4.8 MI NE RTS 17 + 282,17  17 65063132,STANTON HILL RD,NYSDOT,1968,8,8
9419,5,Niagara,Royalton (Town),1.4 MI SE OF WOLCOTTSVLLE,DITCH ROAD,BLACK CREEK,County,1947,8,8
11228,3,Oswego,Constantia (Town),2.5 MI NW OF CONSTANTIA,PARKER ROAD,SCRIBA CREEK,County,1984,8,8
5883,7,Franklin,Franklin (Town),2.7 KM E OF VERMONTVILLE,COLD BROOK ROAD,COLD BROOK,County,2000,8,8
11226,3,Oswego,Constantia (Town),4 MI NW OF CONSTANTIA,GRANNIS ROAD,SCRIBA CREEK,County,1985,8,8
14477,6,Steuben,Prattsburg (Town),2.5 MI S OF PRATTSBURG,BEAN STATION ROAD,FIVEMILE CREEK,Town,1978,8,8
12526,1,Rensselaer,Schodack (Town),JCT RTS 90 & 9,90IX WB,ROUTE 9,NYS Thruway Authority,1957,8,8
602,6,Allegany,Hume (Town),0.5 MI NE OF ROSSBURG,19A 19A61011036,WISCOY CREEK,NYSDOT,1965,8,8
1087,9,Broome,Binghamton (City),0.2 MI E JCT RTS 363+434,363 363 91011001,EXCHANGE STREET,NYSDOT,1963,8,8
14669,10,Suffolk,Brookhaven (Town),EXIT 61 OF S.H.27,27  27 07051378,E MOR RVR RD-CR51,NYSDOT,1963,8,8
13270,1,Schenectady,Princetown (Town),JCT OF SH 7 & I88,88I 88I16081125,7   7 16051126,NYSDOT,1980,8,8
14050,6,Steuben,Bath (Town),0.3 MI NW JCT RTS 17 + 53,86I 17 64044217,FIVE MILE CREEK,NYSDOT,1973,8,8
14670,10,Suffolk,Brookhaven (Town),EXIT 61 OF S.H.27,27  27 07051378,E MOR RVR RD-CR51,NYSDOT,1963,8,8
3634,8,Columbia,New Lebanon (Town),1.2 MI E OF W LEBANON,COUNTY ROAD 9,WYOMANOCK CREEK,County,1937,8,8
13271,1,Schenectady,Princetown (Town),JCT OF SH 7 & I88,88I 88I16081125,7   7 16051126,NYSDOT,1980,8,8
2073,3,Cayuga,Locke (Town),4.5 MI ESE OF GENOA,CREEK ROAD,HEMLOCK CREEK,County,1940,8,8
14677,10,Suffolk,Brookhaven (Town),EXIT 61 OF SH 27,27 SERVICE RD WB,COUNTY ROAD 51,NYSDOT,1970,8,8
16559,4,Wayne,Williamson (Town),1.5 MI W JCT RTS 104 & 21,104 104 37041081,SALMON CREEK,NYSDOT,1999,8,8
2076,3,Cayuga,Locke (Town),.2 MI S JCT SH 90 & CR 48,WEST GROTON ROAD,HEMLOCK CREEK,County,1997,8,8
10798,8,Orange,Minisink (Town),2.3 MI SW OF WESTTOWN,MANDY'S ROAD,RUTGERS CREEK,County,1957,8,8
14678,10,Suffolk,Brookhaven (Town),14.1 MI E SH 112 & SH 27,27COL-DST RD EB,COUNTY ROAD 51,NYSDOT,1970,8,8
5949,7,Franklin,Santa Clara (Town),0.5MI FROM N.GATE ON RT30,CAMPSITE ROAD,FISH CREEK,NYS Dept of Environmental Conservation,1935,8,8
14697,10,Suffolk,Brookhaven (Town),EAST OF EXIT 68 - I495,495I495I07041313,LONG ISLAND- MAIN,NYSDOT,1970,8,8
14173,6,Steuben,Canisteo (Town),IN ADRIAN,CATATUNK ROAD,CANISTEO RIVER,Town,1910,8,8
12675,11,Richmond,New York (City),IN NEW DORP,BEACH AVENUE,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1951,8,8
8017,4,Monroe,Greece (Town),1.0 MI N JCT RTS 261 & 18,261 261 43011039,BLACK CREEK,NYSDOT,1993,8,8
4101,9,Delaware,Hancock (Town),.8 MILE NORTH OF HANCOCK,SANDS CREEK ROAD,SANDS CREEK,County,1993,8,8
6397,1,Greene,Jewett (Town),0.2 MI N OF EAST JEWETT,COUNTY ROAD 23C,EAST KILL,County,1986,8,8
342,1,Albany,,0.4mi W INT GRANT HILL RD,Rifle Range Access Rd,Normanskill,State - Other,2015,8,8
662,6,Allegany,Scio (Town),3.6 MILES NE OF SCIO,COUNTY ROAD 10,VANDERMARK CREEK,County,1954,8,8
9554,2,Oneida,Clayville (Village),IN CLAYVILLE,ONEIDA STREET,SAUQUOIT CREEK,Town,1929,8,8
12521,1,Rensselaer,Schodack (Town),JCT I90 & U.S.9,90IX  EB,Route 9,NYS Thruway Authority,1957,8,8
12038,11,Queens,New York (City),.5 MI E JCT I687 & S.H.27,878IX,SO CONDUIT AVENUE,NYSDOT,1988,8,8
7169,11,Kings,New York (City),AT BOROUGH PARK,60TH STREET,N Y & ATLANTIC/LI,City,1907,8,8
13260,1,Schenectady,Glenville (Town),1.3MI SW OF BURNT HILLS,VAN VORST ROAD,ALPLAUS KILL,County,2015,8,8
14755,10,Suffolk,East Hampton (Town),1.1 MI E OF AMAGANSETT,CRANBERRY HOLE RD,LONG ISLAND-MK BR,Town,1895,8,8
14044,6,Steuben,Avoca (Town),1.8 MI E OF WALLACE,COUNTY ROAD 7,TENMILE CREEK,County,1968,8,8
2127,3,Cayuga,Sterling (Town),1 MI NW STERLING,OLD STATE ROAD,STERLING CREEK,County,1999,8,8
15796,8,Ulster,Esopus (Town),RT 9W AT KINGSTON S LINE,9W  9W86031336,E. Strand Street,NYSDOT,1977,8,8
12505,1,Rensselaer,Schodack (Town),JCT OF RTS I90 & 150,90I 90I14022081,150 150 14011044,NYSDOT,1973,8,8
12720,11,Richmond,New York (City),IN NEW DORP,ROSS AVENUE,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1952,8,8
6917,7,Jefferson,Ellisburg (Village),.2 MI. E JCT193&289,193 193 73011144,SOUTH SANDY CREEK,NYSDOT,1937,8,8
14049,6,Steuben,Bath (Town),0.3 MI NW JCT RTS 17 + 53,86I 17 64044217,FIVE MILE CREEK,NYSDOT,1973,8,8
8031,4,Monroe,Greece (Town),0.2 MI SW JCT RTS390&LOSP,390 390 43011077,JANES ROAD,NYSDOT,1983,8,8
15254,9,Sullivan,Rockland (Town),1.8 MI E OF DEBRUCE,CONKLIN HILL ROAD,WILLOWEMOC CREEK,County,1865,8,8
15177,9,Sullivan,Mamakating (Town),EXIT 115 OF S.H. 17,CR 61,17  17 96091458,NYSDOT,1958,8,8
10374,3,Onondaga,Syracuse (City),ONONDGA CK .5MI S KIRK PK,ELMHURST AVENUE,ONONDAGA CREEK,City,1991,8,8
14393,6,Steuben,Hornellsville (Town),1.5 MI S OF HORNELL,COUNTY ROAD 64,CANISTEO RIVER,County,1971,8,8
2090,3,Cayuga,Montezuma (Town),2.8MI SW PORT BYRON,LOOP ROAD,CRANE BROOK,County,1952,8,8
4298,9,Delaware,Walton (Village),JCT RTS 10+206 AT WALTON,10  10 93011275,WEST BROOK,NYSDOT,1940,8,8
9508,2,Oneida,Boonville (Town),JCT RTE 28N+12,28  28 26071148,12  12 26043215,NYSDOT,1947,8,9
9932,2,Oneida,Westmoreland (Town),3 MI S OF EXIT 32 OF I90,233 233 26011060,DEANS CREEK,NYSDOT,1927,8,9
1528,5,Cattaraugus,Allegany (Town),6 MI W JCT SH 16 & SH 417,86I 17 51123117,417  17 51023117,NYSDOT,1988,8,9
13020,1,Saratoga,Charlton (Town),.4m E Route 147,67 67 15031039,ALPLAUS KILL,NYSDOT,1961,8,9
12422,1,Rensselaer,Pittstown (Town),1.5 NE SPEIGLETOWN,CR126 FOGARTY RD.,DEEP KILL,County,1989,8,9
11321,3,Oswego,Oswego (City),IN OSWEGO,E ALBANY STREET,CSX TRANSPRTATION,City,2002,8,9
1527,5,Cattaraugus,Allegany (Town),6 MI W JCT SH 16 & SH 417,86I 17 51123116,417  17 51023117,NYSDOT,1988,8,9
565,6,Allegany,Friendship (Town),1.4 MI E JCT I86 & SR 275,86I 17 61032105,MAPLE GROVE ROAD,NYSDOT,1973,8,9
12478,1,Rensselaer,Schaghticoke (Town),3.5 MI N JCT RTS 142 & 40,40  40 14015034,DEEPKILL CREEK,NYSDOT,1934,8,9
12407,1,Rensselaer,Petersburg (Town),.6 MI NE OF N PETERSBURG,COUNTY ROAD 95,HOOSIC RIVER,County,1990,8,9
14783,10,Suffolk,Huntington (Town),1.5 MI E OF E NORTHPORT,OLD BRIDGE ROAD,LIRR PT JEFF BRCH,Town,1990,8,9
7286,11,Kings,New York (City),AT FLATBUSH,OCEAN AVENUE,N Y & ATLANTIC/LI,City,1908,8,9
564,6,Allegany,Friendship (Town),1.4 MI E JCT I86 & SR 275,86I 17 61032105,MAPLE GROVE ROAD,NYSDOT,1973,8,9
5158,5,Erie,Evans (Town),4.2 MI SW OF INT 57A,90IX EB,TRIB BIG SISTER CREEK,NYS Thruway Authority,1956,8,9
938,11,Bronx,New York (City),1 MI SE I78+I95,EAST TREMONT AVE,295I 295IX1M22024,NYSDOT,1961,8,9
6742,2,Herkimer,Schuyler (Town),JCT I90 & SH 5,5  5 23111027,90IX,NYS Thruway Authority,1954,8,9
11323,3,Oswego,Oswego (City),IN OSWEGO,E SENECA STREET,CSX TRANSPRTATION,City,1939,8,9
11176,4,Orleans,Murray (Town),.5 MI W JCT SH237/TELG RD,TELEGRAPH ROAD,ERIE CANAL,NYSDOT,1911,8,9
13025,1,Saratoga,Clifton Park (Town),RT 9 2.7 MI S OF ROUND LK,9   9 15091064,DWAAS KILL,NYSDOT,1960,8,9
7531,4,Livingston,Groveland (Town),3.2MI NE JCT RTS 63 + 258,63  63 42021155,MILL GULLY CREEK,NYSDOT,1994,8,9
15303,9,Sullivan,Thompson (Town),6.2 MI SE JCT RTS 17 & 42,17  17 96091349,WANAKSINK ROAD,NYSDOT,1956,8,9
15302,9,Sullivan,Thompson (Town),6.2 MI SE JCT RTS 17 & 42,17  17 96091349,WANAKSINK ROAD,NYSDOT,1956,8,9
4047,9,Delaware,Hancock (Town),3.9 MI E JCT SH 17 & SH30,17  17 93081276,CR 17,NYSDOT,1968,8,9
2033,3,Cayuga,Brutus (Town),JCT.RTE.34 + CANAL,34  34 31053083,ERIE BARGE CANAL,NYSDOT,1964,8,9
5161,5,Erie,Evans (Town),4.2 MI SW OF INT 57A,90IX WB,TRIB BIG SISTER CREEK,NYS Thruway Authority,1956,8,9
13086,1,Saratoga,Malta (Town),SH 9 IN ROUND LAKE,9   9 15091092,BALLSTON CREEK,NYSDOT,1960,8,9
14474,6,Steuben,Painted Post (Village),0.4 MI E JCT RTS 415 & 17,415 415 64011027,HODGMANS CREEK,NYSDOT,1996,8,9
811,11,Bronx,New York (City),1 MI NE JCT I278 & I87,278I278IX1M54022,HUNTS POINT AVE,NYSDOT,1962,8,9
14870,10,Suffolk,Islip (Town),.2 MI SE JCT SH 27 & SH 2,MONTAUK HIGHWAY,LIRR-MONTAUK BRCH,County,1913,8,9
3700,3,Cortland,Cortlandville (Town),7.9 Mi N Jct Rts I81 & 22,81I 81I32021104,Hoxie Gorge Rd,NYSDOT,2007,8,9
4046,9,Delaware,Hancock (Town),3.9 MI E JCT SH 17 & SH30,17  17 93081275,CR 17,NYSDOT,1968,8,9
14514,6,Steuben,Riverside (Village),.4 MILE WEST OF CORNING,352  17 64041424,NORFOLK SOUTHERN,NYSDOT,2014,8,9
1930,5,Cattaraugus,Portville (Town),AT NE CORNER OF PORTVILLE,TEMPLE STREET,DODGE CREEK,County,1994,8,9
5189,5,Erie,Grand Island (Town),1.1 MI S INT 21 ON I-90,190IX -SOUTHBOUND,BURNT SHIP CREEK,NYS Thruway Authority,1935,8,9
15852,8,Ulster,Kingston (Town),2.6 MI E OF ASHOKAN RES.,POWDERMILL ROAD,SAW KILL,County,1970,8,9
15000,9,Sullivan,Callicoon (Town),0.1 E OF CALLICOON CENTER,CR125 CALICOON CT,N BR CALLICOON CK,County,1947,8,9
15973,8,Ulster,Saugerties (Village),0.7 MI N JCT RTS 9W & 32,9W  9W86035109,SAWYERKILL CREEK,NYSDOT,1917,8,9
11445,9,Otsego,Brookfield (Town),HAMLET OF W EDMESTON,WELCH ROAD,UNADILLA RIVER,County,1932,8,9
8892,10,Nassau,Oyster Bay (Town),.3 MI W OF RTE 135+RT 495,495I495I03021129,GATEWAY DRIVE,NYSDOT,1962,8,9
7448,7,Lewis,Martinsburg (Town),1.0 MI SE OF MARTINSBURG,GLENDALE ROAD,ROARING BROOK,County,1970,8,9
10647,8,Orange,Chester (Town),3.3 MI SE OF CHESTER,BULL MILL ROAD,TROUT BROOK,County,2012,8,9
6828,7,Jefferson,Alexandria (Town),4 MI N INT NATIONAL BRIDG,WESTMINSTER PK RD,WESTMINSTER BROOK,County,1994,8,9
12911,8,Rockland,Orangetown (Town),IN ORANGEBURG,VAN WYCK ROAD,987C987C85011047,Palisades Interstate Park Commission,1956,8,9
12910,8,Rockland,Orangetown (Town),2.1 MI N JCT PIP & SH 303,VAN WYCK ROAD,987C 987C85011046,Palisades Interstate Park Commission,1956,8,9
12907,8,Rockland,Orangetown (Town),3.1 MI N JCT PIP & SH 303,SICKLETOWN ROAD,987C 987C85011056,Palisades Interstate Park Commission,1956,8,9
2019,3,Cayuga,Auburn (City),0.5 MI WEST OF NYS RT 5,SCHWARTZ DRIVE,HUNTER BROOK,City,2018,8,9
2017,3,Cayuga,Auburn (City),0.3 MI WEST OF NYS RT 5,MCINTOSH DRIVE,HUNTER BROOK,City,2018,8,9
9672,2,Oneida,New York Mills (Village),1 MI NE YAHNUNDASIS LAKE,CLINTON STREET,SAUQUOIT CREEK,Town,1956,8,9
8554,2,Montgomery,Glen (Town),1 MI N JCT NY 30A &NY 161,30A 30A25021098,AURIES CREEK,NYSDOT,2006,8,9
6870,7,Jefferson,Deferiet (Village),1 MI E JCT SH 3 & SH 3A,3   3 73023109,POWER CANAL,NYSDOT,1931,8,9
3551,8,Columbia,Copake (Town),.3 MI W INT TWIN BR &FARM,TWIN BRIDGES ROAD,ROELIFF JANSEN KL,County,1939,8,9
15056,9,Sullivan,Fallsburg (Town),CTR OF MOUNTAINDALE,MOUNTAINDALE ROAD,SANDBURG CREEK,County,1996,8,9
6606,2,Herkimer,Frankfort (Village),AT VILLAGE OF FRANKFORT,WEST MAIN STREET,MOYER CREEK,Village,1933,8,9
5304,5,Erie,Lancaster (Village),CENTER OF LANCASTER VILL.,AURORA STREET,CAYUGA CREEK,Town,1982,8,9
