,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
12022,11,Queens,New York (City),JCT GCP & I678,678IX,RELIEF,NYSDOT,1963,11,7
14427,6,Steuben,Jasper (Town),.1 MILE NW OF JASPER,36   36 64011106,TUSCARORA CREEK,NYSDOT,2005,11,7
5016,5,Erie,Clarence (Town),1.6 MI S JCT RTS 78 + 263,78  78 53021316,BLACK CREEK,NYSDOT,2015,11,7
3639,8,Columbia,New Lebanon (Town),AT NEW LEBANON,SHAKER ROAD,WYOMANOCK CREEK,County,1962,11,7
15590,3,Tompkins,Dryden (Town),.6 MI NW JCT SH 13 & SH 3,13  13 36033057,FALL CREEK,NYSDOT,2013,11,7
15601,3,Tompkins,Dryden (Town),1.3 MI E ITHACA CITY LMTS,GAME FARM ROAD,CASCADILLA CREEK,County,2017,11,7
14479,6,Steuben,Prattsburg (Town),7 MI NE OF AVOCA,COUNTY ROAD 7,TEN MILE CREEK,County,1977,11,7
1610,5,Cattaraugus,Coldspring (Town),1.0 MI NW JCT 17 + INT 17,OLDRO HILL RD,86I 17 51121091,NYSDOT,1971,11,7
14339,6,Steuben,Hartsville (Town),4.1 MI W OF CANISTEO,COUNTY ROAD 28,TRIB PURDY CREEK,County,1989,11,7
6658,2,Herkimer,Little Falls (Town),31MI W INT 29A RTE 90I,90IX  EB,167 167 23021144,NYS Thruway Authority,2007,11,7
6659,2,Herkimer,Little Falls (Town),31MI W INT 29A RTE 90I,90IX  WB,167 167 23021144,NYS Thruway Authority,2006,11,7
11320,3,Oswego,Oswego (City),JCT E SECOND & E ONEIDA,E 2ND + E ONEIDA,Walkway Tunnel,County,1900,11,7
2565,5,Chautauqua,Pomfret (Town),2.2 MI S OF LEONA,SHUMLA ROAD,CANADAWAY CREEK,County,1960,11,7
626,6,Allegany,Independence (Town),.7 MILE SE OF WHITESVILLE,COUNTY ROAD 19,TRIB SPRING MILLS,County,2003,11,7
3287,7,Clinton,Chazy (Town),1.2 MI N CHAZY LANDING,LAKE SHORE ROAD,LITT CHAZY RIVER,County,1964,11,7
8299,4,Monroe,Rochester (City),.3 MI W JCT I490 & W MAIN,490I490I43022025,PLATT STREET,NYSDOT,1969,11,7
3777,3,Cortland,Marathon (Village),0.1 MI N JCT RTS 11 & 221,11  11 32021025,HUNTS CREEK,NYSDOT,1999,11,7
2672,5,Chautauqua,Villenova (Town),2.4 MI W JCT SH83 & SH322,83  83 52011122,W BR CONEWANGO CK,NYSDOT,2003,11,7
4671,5,Erie,Amherst (Town),2.5 MI S JCT RTS 78 + 263,78  78 53021307,GILL CREEK,NYSDOT,2015,11,7
4761,5,Erie,Aurora (Town),1.7 MI S JCT RTS 400 +20A,400  400 53011022,16   16 53021163,NYSDOT,1971,11,7
8301,4,Monroe,Rochester (City),.3 MI W JCT I490 & W MAIN,490I490I43022026,PLATT STREET,NYSDOT,1969,11,7
15902,8,Ulster,Rochester (Town),4.9 MI N JCT RTS 209+44,209 209 86031158,ROCHESTER CREEK,NYSDOT,2018,11,7
11159,4,Orleans,Medina (Village),0.2MI E JCT BARGE C+RTE63,GLENWOOD AVENUE,Erie Canal,Village,1914,11,7
5524,5,Erie,West Seneca (Town),3.1 MI E JCT RTS 400 + 20,RAMP E FROM 277,400 400 53011151,NYSDOT,1969,11,7
15920,8,Ulster,Rochester (Town),1.3 MI NW OF ACCORD,MILL HOOK ROAD,MILL STREAM,Town,1948,11,7
9589,2,Oneida,Forestport (Town),1.5 MI W FORESTPORT STA.,RIVER ROAD,BLACK RIVER,Town,2013,11,8
6670,2,Herkimer,Manheim (Town),3.5 MI E OF LITTLE FALLS,DOCKEY ROAD,CRUM CREEK,County,2015,11,8
9497,2,Oneida,Annsville (Town),2.54 MI SW OF TABERG,MCCONNELLSVILLE RD,WEST BR FISH CRK,County,2007,11,8
8599,2,Montgomery,Mohawk (Town),S TRIBES HILL/N.FT HUNTER,COUNTY ROAD 27,BARGE CANAL,State - Other,1910,11,8
9649,2,Oneida,New Hartford (Town),1.6 MI S JCT RTS 5A & 69,5A  5A26011015,MUD CREEK,NYSDOT,1936,11,8
9926,2,Oneida,Western (Town),2.5 MI NE LAKE DELTA,OLIVER ROAD,BIG BROOK,Town,1975,11,8
9590,2,Oneida,Forestport (Town),1.5 MI W FORESTPORT STA.,RIVER ROAD,BLACK RIVER,Town,2013,11,8
3405,7,Clinton,Saranac (Town),2.6 MI NORTH OF REDFORD,TRUE BROOK ROAD,TRUE BROOK,County,2016,11,8
14852,10,Suffolk,Islip (Town),1 MI W JCT SH 111 & HSP,COMMACK ROAD,908M908M07021118,NYSDOT,1961,11,8
4984,5,Erie,Cheektowaga (Town),3.4 MI S JCT I90 <RTE 130,90IX,William Street (CR-207),NYS Thruway Authority,1950,11,8
9584,2,Oneida,Forestport (Town),IN FORESTPORT,DUTCH HILL ROAD,ALDER POND,NYSDOT,1930,11,8
6506,2,Hamilton,Inlet (Town),8.4 MILES FR LIMLKIN RD,DEC ROAD,SUMNER BROOK,State - Other,2010,11,8
8169,4,Monroe,Mendon (Town),1.5 SW OF HONEOYE FALLS,HONEOYE FALLS RD,SPRING BROOK,County,1958,11,8
9999,3,Onondaga,Cicero (Town),JCT OF RTS I-81 SB + 31,81I 81I33033080,31  31 33011251,NYSDOT,1959,11,8
10000,3,Onondaga,Cicero (Town),JCT OF RTS I-81 NB + 31,81I 81I33033080,31  31 33011251,NYSDOT,1959,11,8
14483,6,Steuben,Prattsburg (Town),1 MI S OF INGLESIDE,COUNTY ROAD 9,LYONS HLLOW CREEK,County,2002,11,8
15384,9,Tioga,Berkshire (Town),0.5 MI SW OF BERKSHIRE,GLEN ROAD,GLEN BROOK,County,2016,11,8
6564,2,Herkimer,Danube (Town),4.5 MI SE OF LITTLE FALLS,COUNTY ROAD 102,NOWADAGA CREEK,County,2014,11,8
6132,4,Genesee,Bethany (Town),JCT RTE 20 + BLACK CK,20  20 41031175,Black Creek,NYSDOT,1933,11,8
607,6,Allegany,Hume (Town),1.0 MI NW OF ROSSBURG,COUNTY ROAD 27,WISCOY CREEK,County,1978,11,8
3454,8,Columbia,Canaan (Town),2.2 MI S OF CANAAN,CR5 RED ROCK ROAD,90IX,NYS Thruway Authority,1957,11,8
4900,5,Erie,Buffalo (City),1.3 MI N JCT I-190 ' 198,ACCESS ROAD,CORNELIUS CREEK,City,1956,11,8
358,6,Allegany,Allen (Town),1.0 MI S OF SHORT TRACT,COUNTY ROAD 15,TRIB RUSH CREEK,County,1962,11,8
6488,2,Hamilton,Indian Lake (Town),1.8 MI NW JCT RTS 28+30,28  28 22091353,CEDAR RIVER,NYSDOT,1992,11,8
8814,10,Nassau,Lake Success (Village),RTE 495-.7 MI NE QNS CL,495I495I03021007,LAKEVILLE RD,NYSDOT,1958,11,8
7446,7,Lewis,Martinsburg (Town),1.3 MI NORTH OF GLENFIELD,COUNTY ROAD 41,WHETSTONE CREEK,County,2018,11,8
16998,8,Westchester,North Salem (Town),0.1 MI W JCT RTS 116+I684,116 116 87011013,MNRR HA LINE,NYSDOT,1974,11,8
15868,8,Ulster,Marbletown (Town),1.4 MI E OF ALLIGERVILLE,COUNTY ROAD 6,COXING KILL,County,2006,11,8
2087,3,Cayuga,Montezuma (Town),JCT OF RTS 31 + I-90,31 3131081014,90IX,NYSDOT,1953,11,8
17454,4,Wyoming,Warsaw (Town),1.3MI S JCT RTS 19 + 20A,19  19 46021144,RELYEA CREEK,NYSDOT,1950,11,8
15393,9,Tioga,Candor (Town),8.3 MI NE OF SPENCER,CODDINGTON ROAD,DANBY CREEK,County,2016,11,8
745,6,Allegany,,3.5 mi West of Canaseraga,County Road 15B,Trib Canaseraga Ck,County,2018,11,8
2228,5,Chautauqua,Chautauqua (Town),2.3 MI E OF HARTFIELD,MEADOWS ROAD,DEWITTVILLE CREEK,County,1981,11,8
5204,5,Erie,Grand Island (Town),.3 MI E JCT CR75&W RV PKY,WHITEHAVEN ROAD,BIG SIX MILE CRK,County,2004,11,8
14487,6,Steuben,Prattsburg (Town),0.7 MI SE OF PRATTSBURG,TRANT ROAD,FIVEMILE CREEK,Town,2008,11,8
14578,6,Steuben,West Union (Town),1.5 MI W OF WILEYVILLE,COUNTY ROAD 124,WILEYVILLE CREEK,County,1996,11,8
5199,5,Erie,Grand Island (Town),0.3 MI W NW SANDY BEACH,EAST WEST ROAD,WOODS CREEK,Niagara Frontier State Park Commission,1957,11,8
13656,3,Seneca,Tyre (Town),JCT SH 414 & I90,4.14414E+13,90IX,NYS Thruway Authority,2000,11,8
15415,9,Tioga,Newark Valley (Town),3.5 MI SW NEWARK VALLEY,BLEWER-MEAD ROAD,WEST BRANCH OWEGO CREEK,County,1978,11,8
17463,4,Wyoming,Warsaw (Village),AT VILLAGE WARSAW,ALLEN STREET,OATKA CREEK,County,2014,11,8
14582,6,Steuben,West Union (Town),0.7 MI SW OF REXVILLE,CR 98,BENNETTS CREEK,County,2002,11,8
5195,5,Erie,Grand Island (Town),1.2 MI S JCT W R RD<SPKWY,BEAVER IS PARK RD,SIDE CH NAIGARARV,Niagara Frontier State Park Commission,1954,11,8
8815,10,Nassau,Lake Success (Village),I495 - .9 MI NE QNS CO LN,495I495I03021010,COMMUNITY DRIVE,NYSDOT,1958,11,8
6575,2,Herkimer,Fairfield (Town),Tow of Herkimer,North Creek Rd,Unnamed Stream,County,2014,11,8
14577,6,Steuben,West Union (Town),5.6 MI SW OF REXVILLE,COUNTY ROAD 124,WILEYVILLE CREEK,County,1974,11,8
14826,10,Suffolk,Islip (Town),1.5 MI E JCT RTS 231+27,908J908J07011073,27  27 07051081,NYSDOT,1952,11,8
14824,10,Suffolk,Islip (Town),1.5 MI E JCT RTS 231+27,908J908J07011073,27  27 07051081,NYSDOT,1969,11,8
220,1,Albany,Colonie (Town),JCT SH 378 & HUDSON RIVER,378 378 11011026,HUDSON RIVR SHORE,NYSDOT,1971,11,8
4574,8,Dutchess,Red Hook (Town),IN BARRYTOWN,DOCK ROAD,"CSX, LEASED AMTRA",Railroad,1905,11,8
14825,10,Suffolk,Islip (Town),1.5 MI E JCT RTS 231+27,908J908J07011073,27  27 07051081,NYSDOT,1969,11,8
2520,5,Chautauqua,Poland (Town),1 MILE N JCT US 62 & I86,62  62 52011139,BR CONEWANGO CRK,NYSDOT,1950,11,8
124,1,Albany,Berne (Town),JCT SH 443 & SH 156,443 443 11021033,FOX CREEK,NYSDOT,1973,11,8
16960,8,Westchester,New Rochelle (City),JCT RTE I95+0.1MI N RTE 1,981V981V87011002,95IX,NYSDOT,2008,11,8
11084,4,Orleans,Albion (Town),1 MI W JCT BARGE C & SH98,LATTINS FARM DRVE,COUNTY ROAD 2,NYSDOT,1911,11,8
15735,3,Tompkins,Newfield (Town),IN NEWFIELD,MAIN STREET,W BR CAYUGA INLET,Town,1950,11,8
11160,4,Orleans,Medina (Village),0.5MI E JCT BARGE C+RTE63,HORAN ROAD,Erie Canal,NYSDOT,1914,11,8
4762,5,Erie,Aurora (Town),1.7 MI S JCT RTS 400 +20A,400  400 53011022,16   16 53021163,NYSDOT,1971,11,8
11872,11,Queens,New York (City),AT HUNTERS POINT,21ST STREET,LIRR-N SHORE YARD,City,1908,11,8
11025,8,Orange,Wawayanda (Town),9.5 MI E INT 2 I84,6   6 83012145,84I 84I83011144,NYSDOT,1967,11,8
2704,5,Chautauqua,Westfield (Village),.7 MI SE JCT SH 394 & I90,394  17 52011012,NORFOLK SOUTHERN,NYSDOT,1981,11,8
5191,5,Erie,Grand Island (Town),0.5 MI N WHITEHAVEN RD,957C957C53011060,BIG SIXMILE CREEK,Niagara Frontier State Park Commission,1982,11,8
12912,8,Rockland,Orangetown (Town),3.2 MI NW OF SPARKILL,VETERANS MEMORIAL DRIVE,TAPPAN LAKE,County,1954,11,8
9326,5,Niagara,Niagara Falls (City),190I @ Exit 21,190I 190I54011004,Lasalle Expy WB Ramp to I-190 SB,NYSDOT,2010,11,8
9556,2,Oneida,Deerfield (Town),JCT OF S.H.8 & S.H.12,8   8 26073240,12  12 26043434,NYSDOT,1971,11,8
12811,8,Rockland,Clarkstown (Town),2.5 MI NW OF NYACK,OLD MILL ROAD,HACKENSACK RIVER,County,1950,11,8
2635,5,Chautauqua,Sherman (Village),0.4 MI N JCT RTS 76 & 17,76  76 52011062,FRENCH CREEK,NYSDOT,1934,11,8
12889,8,Rockland,Orangetown (Town),3.2 MI NW OF SPARKILL,CONVENT ROAD,TAPPAN LAKE,County,1967,11,8
14927,10,Suffolk,Smithtown (Town),SMSP AT SUNKEN MEADOW,908K908K07011111,SUNKEN MEADOW CRK,NYSDOT,1955,11,9
7767,2,Madison,Lincoln (Town),2.1 MI NE OF CLOCKVILLE,CR92CLOCKVILLE RD,COWASELON CK,County,1947,11,9
7766,2,Madison,Lincoln (Town),2.2 MI SE OF CLOCKVILLE,CR54 BUYEA ROAD,CLOCKVILLE CREEK,County,2017,11,9
936,11,Bronx,New York (City),AT WAKEFIELD,EAST 241ST STREET,907H S/B,City,1913,11,9
9919,2,Oneida,Western (Town),13MI E  JCT RTS 46+274,274 274 26011091,BIG BROOK,NYSDOT,1931,11,9
8286,4,Monroe,Rochester (City),2.3MI E JCT RTS 104 & 47,104 104 43032013,KODAK PARK RR,NYSDOT,1960,11,9
8333,4,Monroe,Rochester (City),CITY OF ROCHESTER,DEWEY AVENUE,EASTMAN KODAK,City,1998,11,9
2602,5,Chautauqua,Sheridan (Town),0.2 MI E JCT RTS 20 + 39,39  39 52011002,SCOTT CREEK,NYSDOT,2018,11,9
9674,2,Oneida,Oneida Castle (Village),02MI E  JCT RTS  46+5,5   5 26011000,ONEIDA CREEK,NYSDOT,1940,11,9
8074,4,Monroe,Greece (Town),0.5 MI E OF 47 ON RDGWY,RIDGEWAY AVENUE,EASTMAN KODAK RR,County,1969,11,9
15884,8,Ulster,Olive (Town),.3 MI W JCT SH 28A & SH28,28A 28A86011003,EX-ULSTER & DELWR,"NYC Dept of Water Supply, Gas and Electric",1911,11,9
6076,4,Genesee,Alabama (Town),0.2 MI S JCT RTS 77 + 63,77  77 41021144,WHITNEY CREEK,NYSDOT,1913,11,9
8475,2,Montgomery,Amsterdam (City),IN CITY OF AMSTERDAM,STEADWELL AVENUE,DOVE CREEK,City,1900,11,9
5006,5,Erie,Cheektowaga (Town),.5 MI S JCT GEN ST &CR107,PINE RIDGE ROAD,SCAJAQUADA CREEK,County,1937,11,9
14114,6,Steuben,Bradford (Town),1.7 MI SW OF BRADFORD,MYERS ROAD,MUD CREEK,Town,2010,11,9
12635,11,Richmond,New York (City),AT FRESH KILLS & WSE,440 440 X6M11056,FRESH KILLS(E BR),NYSDOT,1956,11,9
9048,11,New York,New York (City),4.6 MI NE ROUTE 9A+79 ST,907V907VX4MR05G1,907V907VX4M12118,NYSDOT,1958,11,9
6448,1,Greene,Windham (Town),0.2 MI W JCT RTS 23 & 296,23  23 13061131,NAUVO STREAM,NYSDOT,1959,11,9
12640,11,Richmond,New York (City),AT FRESH KILLS & WSE,440 440 X6M12056,FRESH KILLS,NYSDOT,1977,11,9
1703,5,Cattaraugus,Franklinville (Village),1.5 MI N OF CADIZ,16  16 51013193,SAUNDERS CREEK,NYSDOT,1934,11,9
14558,6,Steuben,Urbana (Town),1.6 MI SW OF PLEASANT,COLD SPRINGS ROAD,SOFTWATER CREEK,Town,2008,11,9
14414,6,Steuben,Howard (Town),In Howard Exit 35 of I-86,962B 962B 64011002,86I 17 64044138,NYSDOT,1970,11,9
9975,3,Onondaga,Baldwinsville (Village),.1 MI N JCT SH 31 & SH 48,48 48 33011045,SENECA RIVER,NYSDOT,1937,11,9
6711,2,Herkimer,Ohio (Town),S END NORTH L ATWELL NY,NORTH LAKE ROAD,NORTH LAKE,NYSDOT,1964,11,9
10930,8,Orange,Tuxedo (Town),0.1 MI E JCT RTS 210+17,KANAWAUKE ROAD,RAMAPO RIVER,Palisades Interstate Park Commission,1947,11,9
4572,8,Dutchess,Red Hook (Town),.6 MI E JCT SH 9G & CR 80,COUNTY ROAD 80,STONY CREEK,County,2002,11,9
1982,5,Cattaraugus,Salamanca (City),JCT RTE 417 & ALLEGHENY R,417  17 51022028,ALLEGHENY RIVER,NYSDOT,1957,11,9
8326,4,Monroe,Rochester (City),0.4MI E JCT104+GENESEE R,CLINTON AVENUE,104 104 43032027,NYSDOT,1968,11,9
8344,4,Monroe,Rochester (City),0.3MI E JCT RTE104+GEN R,HOLLENBECK STREET,104 104 43032026,NYSDOT,1968,11,9
8369,4,Monroe,Rochester (City),0.6MI E JCT104+GENESEE R,SENECA AVENUE,104 104 43032029,NYSDOT,1969,11,9
8373,4,Monroe,Rochester (City),INT LOSP+RTE 237,ST PAUL STREET,104 104 43032025,NYSDOT,1970,11,9
35,1,Albany,Albany (City),IN ALBANY,787I787I11011013,BROADWAY,NYSDOT,1973,11,9
97,1,Albany,Albany (City),RAMP I90 EB OFF TO 9 SB,RAMP 90EB TO 9SB,CSX TRANS/ AMTRAK,NYSDOT,1971,11,10
8647,10,Nassau,Atlantic Beach (Village),AT ATLANTIC BEACH,ATLANTIC BCH BR,ROADWAY A (SPAN 4),Nassau County Bridge Authority,1952,11,10
8958,10,Nassau,Westbury (Village),0.3M E. RTS 25 & NSP,908G908G03011070,MSP NB TO NSP WB,NYSDOT,1989,11,10
926,11,Bronx,New York (City),AT WESTCHESTER HEIGHTS,EAST 177TH STREET,AMTRAK/CSXT/P&W,City,1906,11,10
277,1,Albany,Menands (Village),0.3 MI W JCT I787 & 378,378 378 11011023,378 WB TO I787 SB,NYSDOT,1971,11,10
8002,4,Monroe,Gates (Town),EBI490 WEST TO ROCH OUT L,RAMP490EB TO390NB,390I390I43011000,NYSDOT,1961,11,10
7967,4,Monroe,Gates (Town),OUTER LOOP NB +I490WB JCT,390 390 43011000,490I490I43021179,NYSDOT,1963,11,10
3,1,Albany,Albany (City),DOWNTOWN ALBANY,9 X,HUDSON RIVER,NYSDOT,1969,11,10
326,1,Albany,Watervliet (City),CONGRESS ST BRIDGE,2 X,787I787I11013016,NYSDOT,1969,11,10
217,1,Albany,Colonie (Town),JCT.87I&MOHK.R& BARGE CAN,87I 87I11082076,ISLAND VIEW ROAD,NYSDOT,1959,11,11
911,11,Bronx,New York (City),E. 156th Street,EAST 156TH STREET,ACCESS TO HOUSING,City,1968,11,11
771,11,Bronx,New York (City),.1 MI S JCT I87 & I95,87I 87IXIMR05B1,RAMP TO MDE NB,NYSDOT,1976,11,11
14299,6,Steuben,Fremont (Town),3 MILES WEST OF HOWARD,COUNTY ROAD 70A,BIG CREEK,County,1968,11,11
14305,6,Steuben,Fremont (Town),0.8 MI E OF HASKINVILLE,MATOON ROAD,NEILS CREEK,Town,1997,11,11
14279,6,Steuben,Erwin (Town),4.0 MI SW OF CORNING,COUNTY ROAD 115,CANISTEO RIVER,County,1933,11,11
2532,5,Chautauqua,Poland (Town),IN WATERBORO,394   17 52013094,WESTERN NY & PENN,NYSDOT,1938,11,11
9885,2,Oneida,Verona (Town),2 MI SW OF NEW LONDON,CR52 SENN ROAD,OLD ERIE CANAL,NYSDOT,1925,11,11
10909,8,Orange,Newburgh (Town),1000' E JCT 84I & 87I,Ramp NS-WB,84I,NYSDOT,2009,11,11
10913,8,Orange,Otisville (Village),IN OTISVILLE,HIGHLAND AVENUE,WALLACE STREET,County,1979,11,11
1666,5,Cattaraugus,Ellicottville (Town),1.3 MI NE OF ASHFORD,FANCY TRACT ROAD,DEVEREAUX BRANCH,County,1971,11,11
16406,1,Washington,Kingsbury (Town),JCT SH 196 & CHAMP CANAL,196 196 18011025,DIKE ROAD,NYSDOT,1938,11,11
14300,6,Steuben,Fremont (Town),1.6 MI NE OF N HORNELL,COUNTY ROAD 70A,BIG CREEK,County,1973,11,11
14119,6,Steuben,Cameron (Town),0.7 MI SE OF CAMERON,COUNTY ROAD 22,CANISTEO RIVER,County,2019,11,11
6199,4,Genesee,Pembroke (Town),1 MI W JCT RTS 5 + I90,5   5 41031013,MURDER CREEK,NYSDOT,1910,11,11
8160,4,Monroe,Irondequoit (Town),1.8MI E JCT104+GENESEE R,PORTLAND AVENUE,104 104 43033000,NYSDOT,1969,11,11
1699,5,Cattaraugus,Franklinville (Town),3 MILES NW OF ISCHUA,PIERCE HILL ROAD,ISCHUA CREEK,County,1976,11,11
12450,1,Rensselaer,Rensselaer (City),RAMP RT 9 NB TO DUNN BR,9 X,DUNN RAMP,NYSDOT,1969,11,11
8321,4,Monroe,Rochester (City),1.9MI E JCT RTS I490+ROL,AMES STREET,490I490I43022015,NYSDOT,1971,11,11
10910,8,Orange,Newburgh (Town),600' E JCT 84I & 87I,Ramp WB-NS,84I X,NYSDOT,2009,11,11
1561,5,Cattaraugus,Ashford (Town),4 MILES NW OF RICEVILLE,COUNTY ROAD 12,BUFF & PITTS R.O.,Railroad,2013,11,11
12336,1,Rensselaer,Brunswick (Town),1.5MI W OF CROPSEYVILLE,351 351 14011079,QUACKEN KILL,NYSDOT,2004,11,12
14457,6,Steuben,Lindley (Town),1.6 MI NE OF LINDLEY,COUNTY ROAD 120,TANNERY CREEK,County,2012,11,12
12113,11,Queens,New York (City),AT MIDDLE VILLAGE,CALDWELL AVENUE,CSX TRANS/CP&P&W,City,1916,11,12
523,6,Allegany,Centerville (Town),3.5 MI W OF HUME,HIGGINS ROAD,SIXTOWN CREEK,Town,1970,11,12
11804,8,Putnam,Southeast (Town),JCT RTS I684+I84,684I684I84021032,84IX,NYSDOT,1967,11,12
14454,6,Steuben,Lindley (Town),1.0 MI NE OF LINDLEY,COUNTY ROAD 106,CHURCH CREEK,County,1994,11,12
464,6,Allegany,Belfast (Town),3.8 MI W OF BELFAST,CRAWFORD CREEK RD,CRAWFORD CREEK,Town,1959,11,12
14139,6,Steuben,Campbell (Town),0.7 MI EAST OF CAMPBELL,415 415 64011212,McNUTT RUN CREEK,NYSDOT,2006,11,12
12406,1,Rensselaer,Petersburg (Town),2.2 MILES NORTH OF BERLIN,BROKEN WHEEL ROAD,LITT HOOSIC RIVER,Town,2016,11,12
9822,2,Oneida,Utica (City),02MI N  JCT RTS 5S+921C,921CX,Railroad Street / Water Street,NYSDOT,1973,11,12
8098,4,Monroe,Hamlin (Town),0.5 MI W OF N. HAMLIN,NORTH HAMLIN ROAD,SANDY CREEK,County,1948,11,12
12338,1,Rensselaer,Brunswick (Town),1.8MI.SE.EAGLE MILLS,DATER HILL ROAD,QUACKEN KILL,Town,2012,11,12
4892,5,Erie,Buffalo (City),0.6 KM S JCT RTS 384 $198,384 X  SB,SCAJAQUADA CREEK,City,1998,11,12
4893,5,Erie,Buffalo (City),0.4 MI S JCT RTS 384 &198,384 X NB,SCAJAQUADA CREEK,City,1999,11,12
5290,5,Erie,Lancaster (Town),0.75 MI SE JCT I-90'RT 78,MAIN STREET,ELLICOTT CREEK,Town,1922,11,12
6673,2,Herkimer,Middleville (Village),1 MI S JCT RTS 28 & 29,28  28 23041206,WEST CANADA CREEK,NYSDOT,1936,11,12
17008,8,Westchester,North Salem (Town),EXIT 8 OF I684-CROTON FLS,HARDSCRABBLE ROAD,684I684I87011241,NYSDOT,1967,11,12
15957,8,Ulster,Saugerties (Town),AT WEST SAUGERTIES,COUNTY ROAD 33,PLATTEKILL CREEK,County,1995,11,12
12480,1,Rensselaer,Schaghticoke (Town),1.2 MI S JCT RTS 40 & 67,40  40 14015079,BOSTON & MAINE,NYSDOT,1995,11,12
15980,8,Ulster,Shandaken (Town),0.2 MI W JCT RTS 28+42,28  28 86012286,ESOPUS CREEK,NYSDOT,2016,11,12
5050,5,Erie,Colden (Town),.1 MILE SW OF COLDEN,BOSTON COLDEN RD,BUFF & PITTSBURGH ROW,County,1953,11,12
6648,2,Herkimer,Ilion (Village),IN VILLAGE OF ILION,WEST MAIN STREET,STEELE CREEK,Village,1937,11,12
3017,9,Chenango,German (Town),2.25 MI WEST OF MCDONOUGH,COUNTY ROAD NO 5,FIVE STREAMS,County,2018,11,12
444,6,Allegany,Angelica (Town),1.5 MI NW OF ANGELICA,PEAVY ROAD,BAKER CREEK,Town,2016,11,12
8092,4,Monroe,Hamlin (Town),1.8MI NW OF HAMLIN,BRK SCHOOL HSE RD,SANDY CREEK,County,1993,11,12
11805,8,Putnam,Southeast (Town),JCT RTS I684+I84,684I684I84021032,84IX,NYSDOT,1967,11,12
7936,4,Monroe,Clarkson (Town),3.1 MILES SW OF HILTON,CLARKSON PARMA TL,SALMON CREEK,County,1998,11,12
9449,5,Niagara,Somerset (Town),4.3 MI NE OF BARKER,PARK ENTRANCE RD,GOLDEN HILL CRK,Niagara Frontier State Park Commission,1991,11,12
11101,4,Orleans,Carlton (Town),JCT RTE279+OAK ORCHARD CK,279 279 45011056,OAK ORCHARD CREEK,County,1967,11,12
12027,11,Queens,New York (City),AT MIDDLE VILLAGE,69TH STREET,CSX TRANS/CP/P&W,City,1917,11,12
3555,8,Columbia,Gallatin (Town),0.6 MI E OF JACKSON CORS,COUNTY ROAD 2,FALL KILL,County,1936,11,12
9849,2,Oneida,Utica (City),.2 MI N JCT SH 5S & 921C,WHITESBORO EXIT,Railroad Street / Water Street,NYSDOT,1973,11,12
9055,11,New York,New York (City),BROOKLYN BR OVER EAST RVR,BROOKLYN BRIDGE,I278 BKN-QNS EXP,City,1883,11,12
13998,6,Steuben,Arkport (Village),VILLAGE OF ARKPORT,MEADOWBROOK ROAD,LIME KILN CREEK,Village,2017,11,12
10905,8,Orange,Newburgh (Town),500' W of Union Ave & I84,Ramp 87I to Rt 300,84IX,NYS Thruway Authority,2008,11,12
14679,10,Suffolk,Brookhaven (Town),RTE 495+RTE 24,495I495I07031387,EDWARDS AVE - CR 94,NYSDOT,1969,11,12
14680,10,Suffolk,Brookhaven (Town),RTE 495+RTE 24,495I495I07031387,EDWARDS AVE-CR 94,NYSDOT,1969,11,12
10801,8,Orange,Minisink (Town),3 MILES SE OF WESTTOWN,PINE ISLAND TPKE,WALLKILL RIVER,County,1958,11,12
7849,4,Monroe,Brighton (Town),0.7MI E JCTI490EAST+441,490I490I43023013,ALLEN CREEK,NYSDOT,1900,11,12
5493,5,Erie,West Seneca (Town),1.2 MI S JCT SH240 &SH354,240 240 53011290,INDIN CH RD-CR109,NYSDOT,1987,11,12
9114,11,New York,New York (City),MIDTOWN MANHATTAN,PARK AVE. VIADUCT,42ND STREET,City,1917,11,12
8328,4,Monroe,Rochester (City),JCT ROCH INNER L+SCLINTON,CLINTON AVENUE SO,940T940T43011023,NYSDOT,1971,11,12
1394,9,Broome,Union (Town),2 MI E JCT SH 17C & SH 26,17C 17C    91021061,17  17 91071062,NYSDOT,1968,11,12
14399,6,Steuben,Hornellsville (Town),3.5 MILES SW OF HORNELL,COUNTY ROAD 68,CROSBY CREEK,County,1985,11,12
11808,8,Putnam,Southeast (Town),.8 MI S JCT SH22 &US6/202,COUNTY ROAD 56,E BR CROTON RIVER,County,1930,11,12
4554,8,Dutchess,Poughkeepsie (Town),3.0 MI N JCT RTS 9 + 9D,113 113 82011001,9   9 82051122,NYSDOT,1958,11,12
6653,2,Herkimer,Little Falls (City),.1 MI S JCT SH 5 & SH 167,167  167 23022008,5    5 23112109,NYSDOT,2004,11,12
14180,6,Steuben,Canisteo (Town),0.1 MI E OF CANISTEO,COUNTY ROAD 21,SPAULDING HOLLOW,County,1971,11,12
11739,8,Putnam,Kent (Town),3.2 MI SW OF LAKE CARMEL,DIXON ROAD,W BR CROTON RIVER,"NYC Dept of Water Supply, Gas and Electric",1929,11,12
14356,6,Steuben,Hornby (Town),3.2 MILES NE OF CORNING,MORMON HOLLOW ROAD,MORMON HOLLOW CRK,Town,1997,11,12
