,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
11510,9,Otsego,Hartwick (Town),MOTT ROAD,MOTT ROAD,OTEGO CREEK,Town,1989,10,16
6480,2,Hamilton,Benson (Town),1.7 MILES EAST OF BENSON,COUNTY ROAD 6,HATCH BROOK,County,2019,10,16
4188,9,Delaware,Middletown (Town),MAIN ST FLEISCHMANNS,MAIN STREET,EMORY BROOK,County,1986,10,16
15967,8,Ulster,Saugerties (Town),1.8 MI E OF KATSBAAN,MALDEN TURNPIKE,SAWYER KILL,County,1933,10,16
4965,5,Erie,Cheektowaga (Town),JCT RT 130 + 277,130 130 53012024,277 277 53011162,NYSDOT,1941,10,16
13261,1,Schenectady,Niskayuna (Town),JCT RTE 146 & ERIE CANAL,146 146 16033040,ERIE CANAL,NYSDOT,2017,10,16
15798,8,Ulster,Esopus (Town),JCT RTE 213+RONDOUT CR,213 213 86011238,RONDOUT CREEK,NYSDOT,1957,10,16
8192,4,Monroe,Parma (Town),2.6MI E JCT LOSP+RTE260,947A947A43021100,BRUSH CREEK,NYSDOT,1950,10,16
5646,1,Essex,Lewis (Town),5.9 MI N JCT RTS I87 & 9N,"CR 12, GARVEY MILL RD.",87I 87I12111425,NYSDOT,1965,10,16
3723,3,Cortland,Harford (Town),0.1 MI SE JCT RTS 200+221,200 200 32011013,E BR OWEGO CREEK,NYSDOT,1924,10,16
16018,8,Ulster,Shandaken (Town),2 MI North of Pine Hill R,LOWER BIRCH CREEK ROAD,BIRCH CREEK,Town,2017,10,16
3725,3,Cortland,Harford (Town),1.2 MI E JCT SH221 & SH38,221 221 32011012,TRB E BR OWEGO CK,NYSDOT,1938,10,16
11212,4,Orleans,Yates (Town),1.0 MI NORTH OF S.H.18,NIAG-ORL CO LN RD,UNKNOWN CREEK,County,1990,10,17
7494,7,Lewis,West Turin (Town),3.7 MI W OF BYRON CORNERS,SWEENEY ROAD,E BR FISH CREEK,Town,2010,10,17
4885,5,Erie,Buffalo (City),1.2 MI E JCT SH 198 & I90,198 198 53011015,SCAJAQUADA CREEK,NYSDOT,1960,10,17
1877,5,Cattaraugus,New Albion (Town),IN NEW ALBION,MOSHER HOLLOW RD,TRB CONEWANGO CRK,County,2004,10,17
12697,11,Richmond,New York (City),IN TOMPKINSVILLE,HANNAH STREET,SIRT SOUTH SHORE,City,1935,10,17
3310,7,Clinton,Ellenburg (Town),0.9 MI N ELLENBURG DEPOT,COUNTY ROAD 8,BRANDY BROOK,County,1996,10,17
13668,3,Seneca,Tyre (Town),1.5MI E OF EXIT41,MID. BLACK BRK RD,90IX,NYS Thruway Authority,1953,10,17
15676,3,Tompkins,Ithaca (City),CITY OF ITHACA,NORTH CAYUGA ST,FALL CREEK,City,1934,10,17
1214,9,Broome,Dickinson (Town),1.5 MI E JCT RTS 17 + 201,17  17 91071098,GLENWOOD ROAD,NYSDOT,1971,10,17
4666,5,Erie,Alden (Village),.6 MILE NORTH OF ALDEN,ALDEN-CRITTENDEN,SPRING CREEK,County,2010,10,17
11191,4,Orleans,Ridgeway (Town),1.9 MI S ASHWOOD,KNOWLESVILLE ROAD,OAK ORCHARD CREEK,County,2010,10,17
1876,5,Cattaraugus,New Albion (Town),.1 MI NE OF NEW ALBION RD,LEON ROAD,TRB CONEWANGO CRK,County,2004,10,17
1915,5,Cattaraugus,Otto (Town),4.1 MI NW OF BROOKLYN,NORTH OTTO ROAD,WATERMAN BROOK,County,2010,10,17
1881,5,Cattaraugus,New Albion (Town),0.6 MI NE OF CATTARAUGUS,SKINNER HOLLOW RD,S BR CATTARAUGUS,County,2008,10,17
1880,5,Cattaraugus,New Albion (Town),1.3 MI SE OF EAST LEON,SCOTT HOLLOW ROAD,LAWRENCE HLLW CRK,County,2004,10,17
3312,7,Clinton,Ellenburg (Town),.1Mi N Rt11 & EllenburgDe,Canaan Rd,N.Br G.Chazy Rive,County,2006,10,17
2848,6,Chemung,Horseheads (Town),.4 MI S JCT SR 13 & SR 22,13  13 62011024,NEWTOWN CREEK,NYSDOT,1959,10,17
7413,7,Lewis,Lowville (Town),.5 MI SE JCT SH177 & SH12,COUNTY ROAD 29,MILL CREEK,County,1980,10,17
6959,7,Jefferson,Lorraine (Town),2 MI NORTHWEST OF DIAMOND,TOWN LINE ROAD,BIG BROOK,County,1941,10,17
9632,2,Oneida,Marcy (Town),CAVANAUGH RD OVER S H 49,CAVANAUGH ROAD,STATE HIGHWAY 49,NYSDOT,2000,10,17
3453,8,Columbia,Canaan (Town),AT CANAAN,COUNTY ROAD 5,STONY KILL,County,2014,10,17
11415,3,Oswego,Schroeppel (Town),1.5 MI NE OF PHOENIX,CR12 PHOENIX ROAD,SIXMILE CREEK,County,2005,10,17
2829,6,Chemung,Elmira (Town),2.8 MI E OF ELMIRA,CR 1,GOLDSMITH CREEK,County,2014,10,17
10207,3,Onondaga,Manlius (Town),0.9 MI S SCHEPPS CORNERS,NORTH MANLIUS RD,LIMESTONE CREEK,County,1923,10,17
4838,5,Erie,Buffalo (City),0.2 MI S JCT RTS 62 + 130,62 X,CSX TRANS/AMTRAK,City,1979,10,17
10710,8,Orange,Deerpark (Town),.6 MI E JCT I84 & DEL RVR,84I 84I83011007,COUNTY ROAD 15,NYSDOT,1965,10,17
10711,8,Orange,Deerpark (Town),.6 MI E JCT I84 & DEL RVR,84I 84I83011007,COUNTY ROAD 15,NYSDOT,1965,10,17
3957,9,Delaware,Davenport (Town),0.1 MI W OF OTSEGO CO LNE,OTSEGO CO LINE RD,SIMPSONVILLE CRK,County,1996,10,17
4839,5,Erie,Buffalo (City),JCT RTS I190 < 198,190 IX,SCAJAQUADA CREEK,NYS Thruway Authority,1957,10,17
16739,8,Westchester,Greenburgh (Town),N END GRASSY SPRAIN RES,JACKSON AVENUE,987FX,NYSDOT,1966,10,17
17402,4,Wyoming,Genesee Falls (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD,DEHGAYASOH CREEK,Genesee State Parks and Recreation Commission,1930,10,17
7853,4,Monroe,Brighton (Town),JCT ROL + RTE 286,590 590 43012000,286 286 43011001,NYSDOT,1960,10,17
17378,4,Wyoming,Castile (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD,ST. HELENA CREEK,Genesee State Parks and Recreation Commission,1932,10,17
13278,1,Schenectady,Rotterdam (Town),JCT RTE 5 & MOHAWK RIVER,5   5 16131185,RAMP-SCCC PARKING,NYSDOT,1974,10,17
17377,4,Wyoming,Castile (Town),AT LETCHWORTH STATE PARK,STATE PARK ROAD,QUARRY BROOK,Genesee State Parks and Recreation Commission,1925,10,17
11110,4,Orleans,Carlton (Town),0.8MI N.N.E. KENT,EAST KENT ROAD,MARSH CREEK,County,1986,10,17
11314,3,Oswego,New Haven (Town),4.2 MI W OF MEXICO,STONE ROAD,CATFISH CREEK,County,1965,10,17
17373,4,Wyoming,Bennington (Town),1.0 MI NE FOLSOMOALE,SCHAD ROAD,RED BROOK,County,2018,10,17
13509,9,Schoharie,Wright (Town),1 MI N OF GALLOPVILLE,SELLICK ROAD,KINGS CREEK,County,1998,10,17
5317,5,Erie,Marilla (Town),1.5 MI NE OF WALES CENTER,THREE ROD ROAD,TRIB LIT BUFF CRK,County,1987,10,17
2782,6,Chemung,Chemung (Town),2.4 MI SE OF LOWMAN RTE17,86I 17 62051210,CHEMUNG RIVER,NYSDOT,1967,10,17
3603,8,Columbia,Hillsdale (Town),1.2 MI N OF CRARYVILLE,WEST END ROAD,TAGHKANIC CREEK,County,1987,10,17
8715,10,Nassau,Hempstead (Town),Jones Beach,908T,Sloop Channel,NYSDOT,2008,10,17
15392,9,Tioga,Candor (Town),0.6 MI NW OF CATATONK,CATATONK HILL RD.,CATATONK CREEK,County,1961,10,17
11719,8,Putnam,Carmel (Town),1.2 MI W JCT US 6 & SH 52,6   6 84041066,WEST BRANCH CROTON RIVER,NYSDOT,2004,10,17
10393,3,Onondaga,Syracuse (City),.1 MI NW JCT 690<81 SYR,PLUM STREET,ONONDAGA CREEK,City,1990,10,17
16630,8,Westchester,Briarcliff Manor (Village),.70 MI N JCT SH 9A &SH117,SOUTH STATE ROAD,POCANTICO RIVER,Village,2002,10,17
1079,9,Broome,Binghamton (City),JCT SH 7 & SUSQUEHANNA RV,7 X,SUSQUEHANNA RIVER,NYSDOT,1963,10,17
12208,11,Queens,New York (City),IN KEW GARDENS,LEFFERTS BLVD,LONG ISLAND -M.L.,City,1908,10,17
6874,7,Jefferson,Ellisburg (Town),4.1 MI S JCT RT 3 & 193,3   3 73021022,SOUTH SANDY CREEK,NYSDOT,2001,10,17
915,11,Bronx,New York (City),EAST 161ST STREET,EAST 161ST STREET,METRO NO COMMUTER,City,1928,10,17
15664,3,Tompkins,Ithaca (City),IN CITY OF ITHACA,BRINDLEY STREET,CAYUGA INLET,City,1938,10,17
13330,1,Schenectady,Schenectady (City),CITY OF SCHENECTADY,ALTAMONT AVENUE,CSX TRANS/ AMTRAK,City,1988,10,17
13331,1,Schenectady,Schenectady (City),CITY OF SCHENECTADY,CONGRESS STREET,CSX TRANS/ AMTRAK,City,1953,10,17
5503,5,Erie,West Seneca (Town),4.1 MI E JCT SH400 & US20,400 400 53011160,NORFOLK SOUTHERN,NYSDOT,1968,10,17
6957,7,Jefferson,Lorraine (Town),2 M SE HAMLET OF LORRAINE,FRENCH SETTLE RD,FOX CREEK,Town,1999,10,17
5502,5,Erie,West Seneca (Town),4.1 MI E JCT SH400 & US20,400 400 53011160,NORFOLK SOUTHERN,NYSDOT,1968,10,17
15472,9,Tioga,Owego (Town),2.3 mi South of Intersect,COUNTY ROAD 41,Long Creek,County,2013,10,17
16073,8,Ulster,Ulster (Town),JCT RTS 209+9W,209 209 86031350,9W  9W86033023,NYSDOT,1960,10,17
16072,8,Ulster,Ulster (Town),JCT. RTES. 9W & 209,209 209 86031350,9W  9W86033023,NYSDOT,1960,10,17
2907,6,Chemung,Southport (Town),.5 MILE SW OF PINE CITY,CR69 PENNSYLVANIA,SEELEY CREEK,County,1938,10,17
15481,9,Tioga,Owego (Town),3.0 MI S OF APALACHIN,LILLIE HILL ROAD,APALACHIN CREEK,County,2013,10,17
6875,7,Jefferson,Ellisburg (Town),2.0 MI S JCT RTE 3 & 193,3   3 73021050,SANDY CREEK,NYSDOT,2001,10,17
15083,9,Sullivan,Fremont (Town),HANKINS NY - STALKER PA,KELLAM-STALKER RD,DELAWARE RIVER,NYSDOT,1889,10,17
2632,5,Chautauqua,Sherman (Town),1 MI SW JCT I86 & SH 76,RELOCATED HART RD,86I  17 52111082,NYSDOT,1973,10,17
17287,8,Westchester,Yonkers (City),0.8 MI N JCT 87I & TUCKAH,RIDGE HILL BLVD.,87I,City,2011,10,17
7874,4,Monroe,Brighton (Town),0.7MI E JCT ROL+S WINTON,EDGEWOOD AVE,590I590I43011021,NYSDOT,1966,10,17
8109,4,Monroe,Henrietta (Town),IN WEST HENRIETTA,390I390I43031080 NB,90I 90I00003623,NYSDOT,1980,10,17
7502,4,Livingston,Avon (Town),1.4MI SW JCT RTS 39+ 5+20,39  39 42061169,CONESUS LAKE OUTL,NYSDOT,1938,10,17
4828,5,Erie,Buffalo (City),JCT OF SH 5 & I190,"190IX SB ON-RAMP ""B"" FROM SKYWAY",Perry Blvd.,NYS Thruway Authority,1958,10,17
12691,11,Richmond,New York (City),IN CLOVE LAKES PARK,FOREST AVENUE,CLOVE LK PK STRM,City,1906,10,17
9477,5,Niagara,Wilson (Town),2.9 MILES SW OF WILSON,DANIELS ROAD,E B TWELVEMILE CK,County,2003,10,17
2242,5,Chautauqua,Cherry Creek (Town),1.4 MI WEST OF CHERRY CRK,COUNTY ROAD 85,BNCH CHERRY CREEK,County,1993,10,17
8110,4,Monroe,Henrietta (Town),IN WEST HENRIETTA,390I390I43031080 SB,90I 90I00003623,NYSDOT,1980,10,17
2459,5,Chautauqua,Kiantone (Town),1.6 MI NW OF FENTONVILLE,FRISSELL ROAD,KIANTONE CREEK,County,2005,10,17
2173,5,Chautauqua,Busti (Town),.5 MI SE JCT SH394 &SH474,COUNTY ROAD 69,WESTERN NY & PENN,County,1979,10,17
2170,5,Chautauqua,Busti (Town),1.1 MI SOUTH OF ASHVILLE,COUNTY ROAD 30,WESTERN NY & PENN,County,1976,10,17
2241,5,Chautauqua,Cherry Creek (Town),1.4 MI E OF CHERRY CREEK,COUNTY ROAD 70,DRAINAGE DITCH,County,1931,10,17
9747,2,Oneida,Rome (City),S JAMES ST /CANAL IN ROME,SOUTH JAMES ST,ERIE BARGE CANAL,City,1991,10,18
9894,2,Oneida,Verona (Town),3.3 MI.E.SH 13 & CANAL,HIGGINSVILLE ROAD,ERIE BARGE CANAL,NYSDOT,1908,10,18
498,6,Allegany,Burns (Town),0.7 MI SW OF CANASERAGA,FRIENER ROAD,CANASERAGA CREEK,Town,1962,10,18
1845,5,Cattaraugus,Machias (Town),0.2MI N JCT RTS 16 & 242,16  16 51013247,ISCHUA CREEK,NYSDOT,1994,10,18
17061,8,Westchester,Port Chester (Village),.2 MI E JCT I95 & I287,GRACE CHURCH ST,95IX,NYS Thruway Authority,1956,10,18
6507,2,Hamilton,Inlet (Town),11.3 MI SW OF INDIAN LAKE,RED RIVER ROAD,RED RIVER,NYS Dept of Environmental Conservation,1965,10,18
10068,3,Onondaga,De Witt (Town),1.1 MI N JCT RTS I481&298,481I481I33012107,TAFT ROAD  CR 18,NYSDOT,1985,10,18
17012,8,Westchester,Ossining (Town),1.6 MI S JCT RTS 9+129,9   9 87032151,9A  9A87032177,NYSDOT,1933,10,18
13412,9,Schoharie,Fulton (Town),6 MI SE OF RICHMONDVILLE,COUNTY ROAD 4,HOUSE CREEK,County,1939,10,18
1089,9,Broome,Binghamton (City),JCT RTS 363 + 11,363 363 91011008,11  11 91012023,NYSDOT,1965,10,18
15667,3,Tompkins,Ithaca (City),CITY OF ITHACA,GILES STREET,SIXMILE CREEK,City,1960,10,18
5356,5,Erie,Orchard Park (Town),.4 MI SW JCT US20A &SH219,20A 20A53011028,BUFF & PITT RR,NYSDOT,1986,10,18
416,6,Allegany,Andover (Town),TWO MILES SE OF ANDOVER,QUIGG HOLLOW ROAD,DYKE CREEK,Town,1996,10,18
9247,5,Niagara,Lewiston (Town),2.8 MI N JCT RT 190I & 31,190I190I54011051,INTERPLANT ROAD,NYSDOT,1963,10,18
2838,6,Chemung,Erin (Town),IN ERIN,223 223 62011065,NEWTOWN CREEK,NYSDOT,2000,10,18
9681,2,Oneida,Oriskany Falls (Village),AT ORISKANY FALLS,DIVISION STREET,ORISKANY CREEK,Town,1987,10,18
6945,7,Jefferson,Le Ray (Town),I781 over Rt 11,781I,Rt 11,NYSDOT,2012,10,18
10093,3,Onondaga,East Syracuse (Village),JCT I690 & THOMPSON ROAD,635 635 33101002,690I690I33013000,NYSDOT,1971,10,18
12453,1,Rensselaer,Rensselaer (City),BROADWAY CITY RENSSELAER,BROADWAY,MILL CREEK,City,1940,10,18
2836,6,Chemung,Erin (Town),5 MI E JCT SR 17 & SR 13,223 223 6201 1068,TRIB NEWTOWN CRK,NYSDOT,1991,10,18
6632,2,Herkimer,Herkimer (Village),.1 MI W JCT SH 5 & SH 28,5   5 23111118,HYDRAULIC CANAL,NYSDOT,1949,10,18
15298,9,Sullivan,Thompson (Town),3.4 MI NW JCT SH 17 & SH1,17  17 96091238,E BR MONGAUP RVR,NYSDOT,1960,10,18
736,6,Allegany,Willing (Town),IN HALLSPORT,STOUT ROAD,TRIB CHENUNDA CRK,Town,1977,10,18
6503,2,Hamilton,Inlet (Town),MILE MARKER 15 MOOSE RIVE,CEDAR RIVER RD,BRADLEY BROOK,State - Other,2010,10,18
15147,9,Sullivan,Liberty (Town),ACROSS SWAN LAKE,KELLY BRIDGE ROAD,SWAN LAKE,County,1955,10,18
9246,5,Niagara,Lewiston (Town),2.8 MI N JCT RT 190I & 31,190I190I54011051,INTERPLANT ROAD,NYSDOT,1963,10,18
13416,9,Schoharie,Fulton (Town),3.5 MI SE OF WEST FULTON,GOODY ROAD,PANTHER CREEK,County,1937,10,18
9009,11,New York,New York (City),.9 MI NE FDR DR+BATTERY,907L907LX4M12008,SOUTH STREET,NYSDOT,1954,10,18
1192,9,Broome,Colesville (Town),.8 MI E JCT SH 7 & SH 235,EAST WINDSOR ROAD,SUSQUEHANNA RIVER,County,1990,10,18
15688,3,Tompkins,Ithaca (Town),JCT RTS 13 & 13A,13  13 36031123,NORFOLK SOUTHERN,NYSDOT,1996,10,18
4922,5,Erie,Buffalo (City),.5 MI NORTH OF SOUTH PARK,HOPKINS STREET,BUFF & PITTSBURGH,City,1982,10,18
4880,5,Erie,Buffalo (City),JCT S.H.384 & S.H.198,198  198 53011020,384  X,NYSDOT,1936,10,18
4691,5,Erie,Amherst (Town),5.3 MI W JCT I90 < RTE 78,90IX,CR 290 WEHRLE DR,NYS Thruway Authority,1952,10,18
11194,4,Orleans,Ridgeway (Town),2.6 MI NNE OF JEDDO,MILL ROAD,JEDDO CREEK,County,1940,10,18
596,6,Allegany,Grove (Town),0.5 MI SW OF SWAIN,COUNTY ROAD 24,EWART CREEK,County,2008,10,18
16215,1,Warren,Johnsburg (Town),1 MI N SODOM,PEACEFUL VALLEY R,BAKER BROOK,County,1949,10,18
5082,5,Erie,Concord (Town),.4 MILE NW OF FOWLERVILLE,FOWLERVILLE ROAD,EIGHTEEN MILE CRK,County,1990,10,18
16207,1,Warren,Johnsburg (Town),1 MI N SODOM,CR29PEACEFULVALLR,CHATIEMAC BROOK,County,1949,10,18
16206,1,Warren,Johnsburg (Town),0.9 MI.S.NORTH CREEK,CR29 PEACEFUL VAL,NORTH CREEK,County,1990,10,18
858,11,Bronx,New York (City),1.6 MI NW JCT I295 & I95,95IX,ERSKINE PLACE,NYS Thruway Authority,1958,10,18
16204,1,Warren,Johnsburg (Town),1 MI NE OF SODOM,BACK TO SODOM RD,CHATIEMAC BROOK,County,2016,10,18
2852,6,Chemung,Horseheads (Town),0.1 MI E JCT RTS 13 + 223,223 223 62011001,N BRANCH NEWTOWN,NYSDOT,1947,10,18
1844,5,Cattaraugus,Machias (Town),2.4 MI SE JCT RTS 16&242,16  16 51013222,UNNAMED STREAM,NYSDOT,1977,10,18
16208,1,Warren,Johnsburg (Town),2MI S NORTH CREEK,CR29PEACEFULVALRD,STRAIGHT BROOK,County,1949,10,18
503,6,Allegany,Burns (Town),3.9 M S OF CANASERAGA,NORTH HILL ROAD,SOUTH VALLEY CRK,Town,2000,10,18
13075,1,Saratoga,Hadley (Town),3.5 MI SW OF HADLEY,CR 7 STEWART DAM,SACANDAGA RESERV,County,1955,10,18
3135,9,Chenango,Oxford (Village),Main St & Chenango Rvr,MAIN STREET,CHENANGO RIVER,County,2012,10,18
603,6,Allegany,Hume (Town),2 MI NORTH OF HUME,ARMISON ROAD,WISCOY CREEK,Town,1990,10,18
5751,1,Essex,Ticonderoga (Town),0.4 MI S JCT RTS 22 & 73,22  22 12091030,TICONDEROGA CREEK,NYSDOT,1962,10,18
3274,7,Clinton,Chazy (Town),IN TOWN OF CHAZY,9   9 71143127,LITTLE CHAZY RIVR,NYSDOT,1990,10,18
3619,8,Columbia,Livingston (Town),1.2 MI NW OF SNYDERVILLE,COUNTY ROAD 8,DOVER KILL,County,1951,10,18
5460,5,Erie,Tonawanda (Town),.8 MI E JCT SH425 & EL CK,COLVIN AVENUE,ELLICOTT CREEK,County,1969,10,18
13419,9,Schoharie,Fulton (Town),HAMLET OF VINTONTON,WEST FULTON RD C4,HOUSE CREEK,County,1939,10,18
4920,5,Erie,Buffalo (City),1.2 MI E JCT SH 5 & I190,HAMBURG STREET,EXCHANGE ST (& CSX),City,1998,10,18
6920,7,Jefferson,Evans Mills (Village),0.1 MI.N.OF EVANS MILLS,NORTH MAIN STREET,PLEASANT CREEK,County,2012,10,18
8358,4,Monroe,Rochester (City),SW SIDE S CLINTON&I490,RAMP LB FR INN LP,490I490I43022038,NYSDOT,1974,10,18
14220,6,Steuben,Corning (City),.4 MILE EAST OF CORNING,352  17 64042023,86I 17 64043000,NYSDOT,1949,10,18
13321,1,Schenectady,Rotterdam (Town),INT RYNEX CORNERS RD& I90,RYNEX CORNERS RD,90IX,NYS Thruway Authority,2001,10,18
1014,11,Bronx,New York (City),OVER HARLEM RVR IN HARLEM,TO BRUCKNER BLVD,RELIEF,City,2011,10,18
13319,1,Schenectady,Rotterdam (Town),INT PUTNAM RD-CR 54 & I90,PUTNAM ROAD,90IX,NYS Thruway Authority,2001,10,18
556,6,Allegany,Cuba (Village),0.2 MI W JCT RTS 17 + 305,86-I WB ONRAMP,OIL CREEK,NYSDOT,1972,10,18
6292,1,Greene,Catskill (Town),2.5 MI W VILL OF CATSKILL,COUNTY ROAD 47,KAATERSKILL CREEK,County,1991,10,18
9263,5,Niagara,Lewiston (Village),0.3 MI N JCT RTS 104 & 18,104 104 54012030,957A957A54014032,NYSDOT,1965,10,18
7178,11,Kings,New York (City),907C Over Paerdegat Basin,907C,Paedergat Basin,City,2013,10,18
16016,8,Ulster,Shandaken (Town),.5 MILE NW OF BIG INDIAN,LASHER ROAD,BIRCH CREEK,County,2007,10,18
7935,4,Monroe,Clarkson (Town),.5 MI S JCT RTS 260 & 18,260 260 43011057,BROCKPORT CREEK,NYSDOT,1999,10,18
5475,5,Erie,Wales (Town),3.4 MI SE JCT RTS 78 +400,78  78 53021047,HUNTER CREEK,NYSDOT,1964,10,18
15649,3,Tompkins,Groton (Town),.8 MILE NW OF MCLEAN,STEVENS ROAD,FALL CREEK,County,1981,10,18
485,6,Allegany,Bolivar (Town),3.1 MI SW OF ALMA,COUNTY ROAD 18,CALIFORNIA CREEK,County,1972,10,18
14511,6,Steuben,Riverside (Village),.3 MI N JCT SR415 & NS RR,86I 17 64041505,NORFOLK SOUTHERN,NYSDOT,1995,10,18
7564,4,Livingston,Livonia (Town),.1 MI W JCT US20A & SH15,20A 20A42031151,CONESUS LK OUTLET,NYSDOT,1957,10,18
14537,6,Steuben,Troupsburg (Town),3.5 MI W 0F TROOPSBURG,COUNTY ROAD 117,YOUNG HICKORY CRK,County,1991,10,18
14517,6,Steuben,Riverside (Village),.3 MI N JCT SR415 & NSRR,EB RAMP FROM STE,NORFOLK SOUTHERN,NYSDOT,1995,10,18
8687,10,Nassau,Hempstead (Town),NEAR EAST BAY IN NASSAU,908C908C03011022,SWIFT CREEK,NYSDOT,1999,10,18
5246,5,Erie,Holland (Town),Route 16 & Br. Cazenovia,16   16 53021111,BR CAZENOVIA CRK,NYSDOT,2005,10,18
10307,3,Onondaga,Syracuse (City),JCT OF I-81 + COLVIN ST,81I 81I33032028,EAST COLVIN ST,NYSDOT,1965,10,18
14512,6,Steuben,Riverside (Village),.3 MI N JCT SR415 & NS RR,86I 17 64041505,NORFOLK SOUTHERN RR,NYSDOT,1995,10,18
14518,6,Steuben,Riverside (Village),.3 MI N JCT SR415 & NS RR,WB RAMP FROM STE,NORFOLK SOUTHERN,NYSDOT,1995,10,18
2137,3,Cayuga,Summerhill (Town),2.5 MI NE OF SUMMER HILL,CREECH ROAD,FALL CREEK,County,1945,10,18
11180,4,Orleans,Ridgeway (Town),3.6MI E JCT RTS 31 + 63,31  31 45021083,STILL BROOK,NYSDOT,1933,10,19
9109,11,New York,New York (City),ON & OFF RAMP TO BBT,MANHATTAN PLAZA,ON RAMP TO BBT,City,1946,10,19
3641,8,Columbia,Stockport (Town),4.8 MI N HUDSON N CITY LI,9   9 81063047,STOCKPORT CREEK,NYSDOT,1926,10,19
12159,11,Queens,New York (City),I495 AT EXIT 26,FRNCIS LEWIS BLVD,495I495IX5M14107,NYSDOT,1960,10,19
12958,8,Rockland,Spring Valley (Village),0.7 MI E JCT RTS 59+45,59  59 85011083,PASCACK RD CORD22,NYSDOT,1931,10,19
3524,8,Columbia,Claverack (Town),1.8 MI SW OF HARLEMVILLE,HARDER ROAD,AGAWAMUCK CREEK,County,1938,10,19
8394,4,Monroe,Spencerport (Village),JCT BARGE C&RTE 259,259 259 43011070,ERIE CANAL,NYSDOT,1914,10,19
12420,1,Rensselaer,Pittstown (Town),IN JOHNSONVILLE,COUNTY ROAD 111,HOOSIC RIVER,County,2016,10,19
15727,3,Tompkins,Newfield (Town),0.9 MI SW JCT RTS 34 & 13,34  34 36041078,NORFOLK SOUTHERN,NYSDOT,1990,10,19
2712,6,Chemung,Ashland (Town),5.5 MI SE JCT SR17 & SR35,COUNTY ROAD 8,86I 17 62051139,NYSDOT,2000,10,19
8737,10,Nassau,Hempstead (Town),1.5 MI SE E ROCKAWAY,DALY BOULEVARD,LIRR LONG BCH BR,County,1961,10,19
8141,4,Monroe,Irondequoit (Town),2.2MI E JCT104+GENESEE R,104 104 43033004,RAMP TO 104 EB,NYSDOT,1967,10,19
14818,10,Suffolk,Islip (Town),AT FIRE ISLAND INLET,908J908J07011012,STATE BOAT CHANNL,NYSDOT,1967,10,19
8142,4,Monroe,Irondequoit (Town),2.2MI E JCT104+GENESEE R,104 104 43033004,RAMP TO 104 EB,NYSDOT,1967,10,19
9271,5,Niagara,Lockport (City),1.7 MI NW JCT SH31 & SH78,OLD NIAGARA ROAD,SOMERSET RR,County,1983,10,19
7583,4,Livingston,North Dansville (Town),JCT OF RTS I390 + 436,390I390I42021024,436 436 42021191,NYSDOT,1966,10,19
12013,11,Queens,New York (City),.4 MI S RTE 678+I495,678I678IX5MR1211,678I678IX5M11057,NYSDOT,1964,10,19
13498,9,Schoharie,Sharon (Town),0.5 MI NW OF ARGUSVILLE,HOYT  ROAD,FLAT CREEK,County,1935,10,19
13496,9,Schoharie,Sharon (Town),HAMLET  OF ARGUSVILLE,COUNTY ROAD 5A,FLAT CREEK,County,1933,10,19
11232,3,Oswego,Fulton (City),0.2 MI WEST OF SH 3,PHILLIPS STREET,TANNERY CREEK,City,2016,10,19
9070,11,New York,New York (City),WILLIAMSBURG BR EAST RVR,Delancey Street,FDR DRIVE,City,1903,10,19
12807,8,Rockland,Clarkstown (Town),1.2 MI N JCT PIP & SH 304,N MIDDLETOWN ROAD,987C 987C85011095,Palisades Interstate Park Commission,1953,10,19
16682,8,Westchester,Eastchester (Town),0.8 MI S JCT RTS CCP<HRP,NEW ROCHELLE ROAD,907KX,NYSDOT,1965,10,19
9266,5,Niagara,Lockport (City),JCT RTS 31 & 78 & CANAL,31   31 54013014,ERIE CANAL,NYSDOT,1955,10,19
17049,8,Westchester,Pelham Manor (Village),AT PELHAM MANOR,FULTON AVENUE,HUTCHINSON RIVER,County,1974,10,19
2216,5,Chautauqua,Chautauqua (Town),3 MI NW JCT SH17 & SH394,394  17J52012132,PRENDERGAST CREEK,NYSDOT,1962,10,19
4247,9,Delaware,Sidney (Village),JCT RTE 8 + SUSQUEHANNA R,MAIN STREET,SUSQUEHANNA RIVER,County,1936,10,19
3526,8,Columbia,Claverack (Town),2.2 MI S OF CLAVERACK,MILLBROOK ROAD,LOOMIS CREEK,Town,2016,10,19
11929,11,Queens,New York (City),AT ELMHURST,41ST AVENUE,CSX TRANS/CPR&P&W,City,1916,10,19
12252,11,Queens,New York (City),AT ELMHURST,ROOSEVELT AVENUE,CSX TRANS/CP&P&W,City,2007,10,19
11923,11,Queens,New York (City),AT JACKSON HEIGHTS,37TH AVENUE,CSX TRANSPRTATION,City,2008,10,19
8359,4,Monroe,Rochester (City),0.1MI W JCT I490&SCLINTON,RAMP LE,490I490I43022037,NYSDOT,1974,10,19
7679,2,Madison,Canastota (Village),NORTH PETERBORO ST RT 13,Route 13,90IX,NYSDOT,1954,10,19
7532,4,Livingston,Groveland (Town),0.6MI E JCT RTS 258 + 36,258 258 42011099,WEST DITCH,NYSDOT,1940,10,20
