,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
17260,8,Westchester,Yonkers (City),3.2 MI S HASTINGS ON HUD.,LAKE AVENUE,SAW MILL RIVER,City,1925,4,1
5729,1,Essex,Schroon (Town),I87 EXIT 27,87I 87I12111008,RTE 9 CONNECTOR,NYSDOT,1965,4,1
4561,8,Dutchess,Poughkeepsie (Town),1 MILE NE OF POUGHKEEPSIE,CREEK ROAD,DUTCHESS RAIL TRAIL,County,1963,4,1
5730,1,Essex,Schroon (Town),I87 EXIT 27,87I 87I12111008,RTE 9 CONNECTOR,NYSDOT,1965,4,1
17249,8,Westchester,Yonkers (City),1.5 MI W OF DUNWOODIE,ELM STREET,SAW MILL RIVER,City,1900,4,1
1645,5,Cattaraugus,East Otto (Town),1.8 MILES NW OF EDDYVILLE,COUNTY ROAD 13,MANSFIELD CREEK,County,1990,4,1
405,6,Allegany,Amity (Town),0.2 MI SOUTH AMITY LAKE,SAUNDERS HILL RD,PLUM BOTTOM CRK,Town,1980,4,1
6142,4,Genesee,Bethany (Town),1.2 MI E OF E.BETHANY,TRANSIT ROAD,WHITE CREEK,County,1955,4,1
16950,8,Westchester,New Castle (Town),.4 MI S JCT TSP & SH 134,PINES BRIDGE ROAD,987G 987G87011066,NYSDOT,1968,4,1
12488,1,Rensselaer,Schaghticoke (Town),3.2 MI SW OF SCHAGHTICOKE,HANSEN ROAD,SPRINGFIELD TRML,Railroad,2004,4,1
10454,4,Ontario,Canandaigua (City),CITY OF CANANDAIGUA,BRISTOL STREET,SUCKER BROOK,City,1986,4,1
212,1,Albany,Colonie (Town),1.2 MI W JCT RTS 9 & 155,87I 87I11082036,155 155 11013059,NYSDOT,2007,4,1
15837,8,Ulster,Hardenburgh (Town),2.2 MI E OF GRANT MILLS,MILL BROOK ROAD,MILL BROOK,Town,1933,4,1
15152,9,Sullivan,Liberty (Town),01 MI N JCT RTS 17 + 52,RAMP 52 96067E01,MID MONGAUP RIVER,NYSDOT,1956,4,1
1463,9,Broome,Vestal (Town),2.2 MI NE OF VESTAL CNTR,POWDERHOUSE ROAD,SUGAR CREEK,County,1979,4,1
6294,1,Greene,Catskill (Town),2 MI NE HMLT PALENVILLE,HIGH FALLS RD EXT,KAATERSKILL CREEK,County,2009,4,1
5576,1,Essex,Elizabethtown (Town),I87 - 5.1 MI S OF EXIT 31,LINCOLN POND ROAD,87I 87I12111313,NYSDOT,1965,4,1
4455,8,Dutchess,La Grange (Town),1.5 MI NW OF ARTHURSBURG,COUNTY ROAD 33,JACKSON CREEK,County,1995,4,1
377,6,Allegany,Almond (Town),3.7 MILES NW OF ALMOND,COUNTY ROAD 32,TRIB CANISTEO RVR,County,2009,4,1
2562,5,Chautauqua,Pomfret (Town),1.0 MI N OF LAMBERTON,LOWELL ROAD,LIT CANADAWAY CRK,County,1955,4,1
10455,4,Ontario,Canandaigua (City),CITY OF CANANDAIGUA,CHAPIN STREET,SUCKER BROOK,City,1986,4,1
4702,5,Erie,Amherst (Town),0.8 MI W JCT RTS 990I&270,990I 990I53011023,AUDUBON PARKWAY,NYSDOT,1984,4,1
9719,2,Oneida,Rome (City),.6 MI W JCT SH 49 & SH365,49  49 26026003,SERVICE (LADO) RO,NYSDOT,1980,4,2
13004,1,Saratoga,Ballston (Town),1.5 MI SW JCT NYS 50 & 67,"CR 59, MIDDLE LINE RD",MOURNING KILL,County,1998,4,2
2939,6,Chemung,Veteran (Town),4.8 MI N JCT SR14 + 86I,14  14 62013109,TRIB CATHARINE CK,NYSDOT,1929,4,2
9638,2,Oneida,Marcy (Town),IN MAYNARD,Ramp To&From 49,GRIDLEY CREEK,NYSDOT,1989,4,2
9720,2,Oneida,Rome (City),0.6 MI W JCT RTS 49 & 365,49  49 26026003,SERVICE (LADO) RO,NYSDOT,1980,4,2
13215,1,Saratoga,,1.3 MI NW OF BALLSTON SPA,"CR 45, NORTH LINE RD",KAYADEROSSERAS CREEK,County,1966,4,2
16054,8,Ulster,Shawangunk (Town),1.8 MILES NW OF DWAARKILL,MOUNTAIN ROAD,BEAVER BROOK,Town,1995,4,2
599,6,Allegany,Grove (Town),2.8 MILES SE OF DALTON,WOOD ROAD,KESHEQUA CREEK,Town,1972,4,2
1215,9,Broome,Dickinson (Town),.3 MILE N OF JOHNSON CITY,COUNTY ROAD 69,LITT CHOCONUT CRK,County,1975,4,2
13112,1,Saratoga,Milton (Town),SH 29 1.2 MI W ROCK C F,29  29 15031098,KAYADEROSSERAS CREEK,NYSDOT,1996,4,2
8020,4,Monroe,Greece (Town),JCT RTE 261 + LOSP,261 261 43011077,947A947A43021145,NYSDOT,1954,4,2
13115,1,Saratoga,Milton (Town),2 MI E OF WEST MILTON,"CR 59, MIDDLE LINE RD",KAYADEROSSERAS CREEK,County,2002,4,2
4179,9,Delaware,Middletown (Town),2.3 MI S OF FLEISHMANNS,DRY BROOK ROAD,DRY BROOK,County,2012,4,2
9976,3,Onondaga,Camillus (Town),JCT OF RTS 5 + 174,5   5 33081291,174,NYSDOT,1977,4,2
2115,3,Cayuga,Springport (Town),2.7 MI SE VILLAGE CAYUGA,90  90 31021382,YAWGER CREEK,NYSDOT,1941,4,2
4100,9,Delaware,Hancock (Town),.3 MILE NORTH OF HANCOCK,SANDS CREEK ROAD,SANDS CREEK,County,1962,4,2
5097,5,Erie,Depew (Village),2.9 MI N JCT RTS 20 + 354,20  20 53021336,CAYUGA CREEK,NYSDOT,1929,4,2
5044,5,Erie,Clarence (Town),2.3 MI W OF WOLCOTTSVILLE,WOLCOTT ROAD,BLACK CREEK,County,1987,4,2
14375,6,Steuben,Hornell (City),IN CITY OF HORNELL,SENECA STREET,CANACADEA CREEK,City,1980,4,2
5045,5,Erie,Clarence (Town),.9 MILE W OF WOLCOTTSBURG,WOLCOTT ROAD,BLACK CREEK,County,1976,4,2
6262,1,Greene,Cairo (Town),3 MI NW HAMLET OF CAIRO,LAKE MILLS ROAD,JANDEBAKKERS KILL,County,2003,4,2
8689,10,Nassau,Hempstead (Town),NEAR EAST BAY IN NASSAU,908E908E03011002,SLOOP CHANNEL,NYSDOT,1934,4,2
5098,5,Erie,Depew (Village),.9 MI N JCT SH 78 & SH130,78  78 53021216,SCAJAQUADA CREEK,NYSDOT,1953,4,2
4690,5,Erie,Amherst (Town),JCT STATE HWYS 324 & 78,324 324 53021196,78  78 53021260,NYSDOT,1998,4,2
1720,5,Cattaraugus,Freedom (Town),.6 MILE EAST OF FREEDOM,FREEDOM ROAD,CLEAR CREEK,County,1995,4,2
14366,6,Steuben,Hornell (City),IN HORNELL,CANISTEO STREET,CROSBY CREEK,City,1952,4,2
8184,4,Monroe,Ogden (Town),1.6 MI E JCT RTS 259& 531,GILLETT ROAD,531 531 43012041,NYSDOT,1993,4,2
691,6,Allegany,Wellsville (Town),1.2 MI SW OF ELM VALLEY,417  17 61031274,DUFFY HOLLOW CRK,NYSDOT,1948,4,2
1718,5,Cattaraugus,Freedom (Town),.1 MILE WEST OF FREEDOM,FREEDOM ROAD,CLEAR CREEK,County,1989,4,2
6102,4,Genesee,Alexander (Town),1.1 MI SOUTH OF ALEXANDER,Stroh Road,TRIB TONAWANDA CK,County,1976,4,2
1235,9,Broome,Fenton (Town),0.25 MILE WEST OF NYS 369,RICHARDS HILL RD,PAGE BROOK,Town,1989,4,2
1725,5,Cattaraugus,Freedom (Town),.4 MILE EAST OF FREEDOM,WITT ROAD,TRIB CLEAR CREEK,County,1981,4,2
7299,11,Kings,New York (City),1.3 MI SE JCT I278+27,SEELEY STREET,27  27 X2M13013,NYSDOT,1959,4,2
6323,1,Greene,Coxsackie (Town),0.5 MI SW COXSACKIE,PETER BRONCK ROAD,COXSACKIE CREEK,Town,1910,4,2
8059,4,Monroe,Greece (Town),2.2MI E JCT LOSP&RTE 261,LOWDEN POINT ROAD,947A947A43021167,NYSDOT,1955,4,2
4383,8,Dutchess,East Fishkill (Town),1.5 MI N JCT RTS 376+52,376 376 82011015,FISHKILL CREEK,NYSDOT,1947,4,2
1287,9,Broome,Kirkwood (Town),0.7 MI N PENNSYLVANIA LI,81I  81I91011006,GRANGE HALL ROAD,NYSDOT,1960,4,2
1286,9,Broome,Kirkwood (Town),0.7 MI N PENNSYLVANIA LI,81I  81I91011006,GRANGE HALL ROAD,NYSDOT,1960,4,2
15216,9,Sullivan,Neversink (Town),1.5 MI N OF LOWES CORNERS,FRIENDS NAT CP RD,SUGARLOAF BROOK,County,1970,4,2
8348,4,Monroe,Rochester (City),0.5MI W JCT LOSP+GEN R,LATTA ROAD,947A942F43011001,NYSDOT,2002,4,2
15305,9,Sullivan,Thompson (Town),25 MI W JCT RTS 17B + 17,17B 17B96011194,KINNE BROOK,NYSDOT,1957,4,2
4003,9,Delaware,Fleischmanns (Village),IN MARGRETVILLE  MAIN ST.,MILL STREET,VLY CREEK,County,1935,4,2
4768,5,Erie,Aurora (Town),JCT RTS 400 + 20A,400 400 53011040,20A20A 53011116,NYSDOT,1971,4,2
16182,1,Warren,Glens Falls (City),SHERMANTOWN RD & FEEDER C,SHERMANTOWN ROAD,FEEDER CANAL,City,1984,4,2
8060,4,Monroe,Greece (Town),2.2MI E JCT LOSPRTE 261,LOWDEN POINT ROAD,947A947A43021167,NYSDOT,1955,4,2
4767,5,Erie,Aurora (Town),JCT RTS 400 + 20A,400 400 53011040,20A20A 53011116,NYSDOT,1971,4,2
5464,5,Erie,Tonawanda (Town),3.9 MI SSW JCT I190&I290,DUPONT ACCESS RD,190IX,NYS Thruway Authority,1995,4,2
1282,9,Broome,Kirkwood (Town),0.9 MI NW EXIT 2 RTE I-81,81I 81I91011088,COUNTY ROAD 52,NYSDOT,1987,4,2
5303,5,Erie,Lancaster (Village),1.3 MI E JCT US20 & NY130,20  20 53021349,CAYUGA CREEK,NYSDOT,2002,4,2
7986,4,Monroe,Gates (Town),JCT RTS I490NB+33  GATES,490I490I43021152,33  33 43031117,NYSDOT,1963,4,2
2732,6,Chemung,Big Flats (Town),1.0 MI NORTH OF RTE 17,AIRPORT ROAD,SING SING CREEK,County,1998,4,2
17276,8,Westchester,Yonkers (City),2.7 MI W OF TUCKAHOE,OLD NEPPERHAN AVE,SAW MILL RIVER,City,1900,4,2
10582,4,Ontario,Seneca (Town),2.1 MILES SOUTH OF HALL,KASHONG ROAD,KASHONG CREEK,Town,1941,4,2
17271,8,Westchester,Yonkers (City),1.6 MI W. OF DUNWOODIE,NEW SCHOOL STREET,SAW MILL RIVER,City,1916,4,2
10474,4,Ontario,East Bloomfield (Town),2 MI NE OF HOLCOMB,BRACE ROAD,MUD CREEK,County,1990,4,2
8493,2,Montgomery,Canajoharie (Town),4.2 MI WEST OF AMES,CR81 VANDEUSENVILLE RD,CANAJOHARIE CREEK,County,2006,4,2
10256,3,Onondaga,Pompey (Town),1.1 MI NNE DELPHI,TRACY ROAD,LIMESTONE CREEK,County,1931,4,2
2749,6,Chemung,Big Flats (Town),4.0 MI NW OF ELMIRA,County Road 33,HOFFMAN BROOK,County,1934,4,2
8494,2,Montgomery,Canajoharie (Town),4 MI WEST OF AMES,CR81 VANDEUSENVILLE RD,CANAJOHARIE CREEK,County,1988,4,2
3840,3,Cortland,Virgil (Town),1.4 MI W JCT SH392 & US11,MUCKEY ROAD,GRIDLEY CREEK,County,1971,4,2
8505,2,Montgomery,Canajoharie (Town),2.5 MI W OF AMES,SOUTH BUEL ROAD,CANAJOHARIE CREEK,County,2016,4,2
17201,8,Westchester,Yonkers (City),0.6 M1 E JCT RTE 9,9AX,SAW MILL RIVER,City,1900,4,2
12759,8,Rockland,Chestnut Ridge (Village),JCT RTS GARDEN ST PKW+I87,GARDEN STATE PKWY,87IX,NYS Thruway Authority,1957,4,2
10610,4,Ontario,Victor (Town),1.2 MI.W. OF EXIT 45,LOG CABIN ROAD,90IX,NYS Thruway Authority,1949,4,2
2734,6,Chemung,Big Flats (Town),4.1 MI W OF ELMIRA,BENNETT ROAD,HENDY CREEK,County,1961,4,2
6358,1,Greene,Halcott (Town),.9 MILE NW HALCOTT CENTER,ELK CREEK ROAD,VLY CREEK,County,2012,4,2
1780,5,Cattaraugus,Humphrey (Town),.5 mi NE of Humphrey,COUNTY ROAD 18,TRIB. WRIGHTS CRK,County,2002,4,2
4517,8,Dutchess,Pleasant Valley (Town),2 MI SW JCT Rt.115 & CR 1,SALT POINT TURNPIKE,GREAT SPRING CREEK,NYSDOT,1992,4,2
6215,4,Genesee,Pembroke (Town),3.0 MI SW INDIAN FALLS,LAKE ROAD,MURDER CREEK,County,1930,4,2
15584,3,Tompkins,Caroline (Town),.5 MI S OF WEST SLATERVLE,VALLEY ROAD,BOICE CREEK,County,1966,4,2
2344,5,Chautauqua,Ellington (Town),0.9 MI SW OF ELLINGTON,28TH CREEK ROAD,TWENTYEIGHTH CRK,County,1980,4,2
2348,5,Chautauqua,Ellington (Town),1MISOUTHWEST OF ELLINGTON,28THCREEK ROAD,TWENTYEIGHTH CRK,County,1983,4,2
15571,3,Tompkins,Caroline (Town),IN SLATERVILLE SPRINGS,BUFFALO ROAD,SIXMILE CREEK,County,1993,4,2
4625,8,Dutchess,Wappinger (Town),2.5MI SE OF NEW HACKENSAC,Route 376,BIG BLACK STREAM,NYSDOT,1982,4,2
7820,2,Madison,Sullivan (Town),5.5 MI NE OF CHITTENANGO,GEE ROAD,COWASELON CREEK,County,2006,4,2
6153,4,Genesee,Byron (Town),0.2 MI W S.BYRON,WALKERS CORNER RD,BLACK CREEK,County,1959,4,2
4449,8,Dutchess,La Grange (Town),JCT TSP & RTE 55,987G 987G82031130,55  55 82032067,NYSDOT,1947,4,2
3580,8,Columbia,Greenport (Town),1.5 MI N JCT RTS 9+9H,9   9 81061114,MUD CREEK,NYSDOT,1931,4,2
9798,2,Oneida,Utica (City),2.7 MI E JCT SH5A & SH5S,5S  5S26011030,PITCHER STREET,NYSDOT,1968,4,2
15332,9,Sullivan,Tusten (Town),3.3 MI NW OF ELDRED,BLIND POND ROAD,BEAVER BROOK,County,1956,4,2
6424,1,Greene,Lexington (Town),4 MI WEST OF LANESVILLE,TIMBERLAKE ROAD,BROADSTREET HOLLOW STREAM,County,1987,4,2
9660,2,Oneida,New Hartford (Town),.2 MI NW JCT NY8 & NY26,840 840 26011001,OLD CAMPION ROAD,NYSDOT,2005,4,2
6314,1,Greene,Coxsackie (Town),5 MI W OF COXSACKIE,EARLTON ROAD,COB CREEK,County,1928,4,2
7985,4,Monroe,Gates (Town),JCT RTS I490SB+33  GATES,490I490I43021152,33  33 43031117,NYSDOT,1963,4,2
9661,2,Oneida,New Hartford (Town),.2 MI NW JCT SH 8 & CR 26,840 840 26011001,OLD CAMPION ROAD,NYSDOT,2005,4,2
16034,8,Ulster,Shandaken (Town),1 MI NE OF CHICHESTER,STONY CLOVE LANE,STONEY CLOVE CRK,County,1955,4,2
4578,8,Dutchess,Red Hook (Town),1.6 MI W OF NEVIS,MOORE ROAD,STONY CREEK,County,1941,4,2
3026,9,Chenango,Greene (Town),5.3 MI SE JCT RT 41 + 220,41  41 92021211,BIRDSALL CREEK,NYSDOT,1930,4,2
1351,9,Broome,Sanford (Town),JCT RTS 17 + 41,17  17 91073222,41  41 91011000,NYSDOT,1960,4,2
15401,9,Tioga,Candor (Town),2.9 MILES NW OF CANDOR,NORRIS ROAD,PROSPECT VLLY CRK,Town,1988,4,2
165,1,Albany,Bethlehem (Town),1 MI SW OF SELKIRK,PICTUAY ROAD,COEYMANS CREEK,County,2014,4,2
2224,5,Chautauqua,Chautauqua (Town),.4 MILE NE OF DEWITTVILLE,COUNTY ROAD 52,TRB DEWITTVLE CRK,County,1932,4,2
17139,8,Westchester,Somers (Town),.3 MI S JCT US 202 & SH22,202 202 87043172,W BR CROTON RIVER,NYSDOT,1937,4,2
1352,9,Broome,Sanford (Town),JCT RTS 17 + 41,17  17 91073222,41  41 91011000,NYSDOT,1960,4,2
10581,4,Ontario,Seneca (Town),1.9 MI S OF HALL,FLAT STREET,KASHONG CREEK,Town,1963,4,2
9797,2,Oneida,Utica (City),2.7 MI E JCT SH5A & SH5S,5S  5S26011030,PITCHER STREET,NYSDOT,1968,4,2
213,1,Albany,Colonie (Town),1.2 MI W JCT RTS 9 & 155,87I 87I11082037,155 155 11013059,NYSDOT,2007,4,2
16615,8,Westchester,Bedford (Town),5.1 MI E OF MOUNT KISCO,MIDDLE PATENT RD,MIANUS RIVER,Town,1941,4,2
12692,11,Richmond,New York (City),1.5 MI E JCT SH440 &WS EX,FOSTER ROAD,909C909CX6M11013,NYSDOT,1971,4,2
10449,4,Ontario,Bristol (Town),2.3 MI NW OF BRISTOL CTR,LEE ROAD,MUD CREEK,County,1939,4,2
3520,8,Columbia,Claverack (Town),1.1 MI SW OF HOLLOWVILLE,COUNTY ROAD 27B,LOOMIS CREEK,County,1937,4,2
4601,8,Dutchess,Stanford (Town),1.9 MI SW OF STANFORDVILE,JAMESON HILL ROAD,WAPPINGER CREEK,County,2006,4,2
5025,5,Erie,Clarence (Town),.6 MILE NW OF CLARENCE,GREINER ROAD,RANSOM CREEK,County,1980,4,3
3071,9,Chenango,New Berlin (Town),.1 MI N JCT SH 8 & SH 80,8   8 92051074,CENTER BROOK,NYSDOT,1991,4,3
515,6,Allegany,Caneadea (Town),1.5 MILES SE OF CANEADEA,EAST RIVER ROAD,TRB GENESEE RIVER,Town,2008,4,3
3072,9,Chenango,New Berlin (Town),2.6 MI NW JCT SH 23 & SH,23  23 92013052,AMBLER CREEK,NYSDOT,1990,4,3
617,6,Allegany,Independence (Town),0.9 MI E OF HALLSPORT,248 248 61011049,CHRISTIAN HOL CK,NYSDOT,1972,4,3
1675,5,Cattaraugus,Farmersville (Town),3.4 MI S JCT SH16 & SH242,16  16 51013212,BRCH ISCHUA CREEK,NYSDOT,1993,4,3
3076,9,Chenango,New Berlin (Town),1.2 MI NW JCT SH 23 & SH,23  23 92013186,AMBLER CREEK,NYSDOT,1990,4,3
3664,3,Cortland,Cincinnatus (Town),3.0 MI N JCT RTS 41 + 221,26  26 32021080,GEE BROOK,NYSDOT,1967,4,3
1676,5,Cattaraugus,Farmersville (Town),3.3 MI S JCT RTS 16 + 242,16  16 51013213,ISCHUA CREEK,NYSDOT,1993,4,3
651,6,Allegany,Rushford (Town),In Rushford,COUNTY ROAD 7E,INDIAN CREEK,County,2004,4,3
5027,5,Erie,Clarence (Town),2.6 MI E OF CLARENCE CTR,KELLER ROAD,BEEMAN CREEK,County,1954,4,3
3075,9,Chenango,New Berlin (Town),1.8 MI MW JCT SH 23 & SH,23  23 92013181,AMBLER CREEK,NYSDOT,1990,4,3
901,11,Bronx,New York (City),AT CLAREMONT,E 173RD STREET,METRO NORTH RR,City,1889,4,3
3077,9,Chenango,New Berlin (Town),1.0 MI.NW JCT RTS 23 & 8,23  23 92013186,GREAT BROOK,NYSDOT,1990,4,3
10248,3,Onondaga,Pompey (Town),1.2 MILES S OF MANLIUS,BRICKYARD FLLS RD,W BR LIMESTONE CK,County,1989,4,3
3073,9,Chenango,New Berlin (Town),2.1 MI NW JCT SH 23 & SH,23  23 92013058,AMBLER CREEK,NYSDOT,1990,4,3
1256,9,Broome,Kirkwood (Town),1.2 MI N PENNSYLVANIA LIN,11  11 91011011,DEKAYS CREEK,NYSDOT,1974,4,3
4218,9,Delaware,Sidney (Town),.8 MILE E JCT I88 & SH 8,88I 88I93031014,West Main Street / Co. RT 4,NYSDOT,1974,4,3
13536,6,Schuyler,Cayuta (Town),IN CAYUTA,VARNEY HILL ROAD,CAYUTA CREEK,County,1979,4,3
4219,9,Delaware,Sidney (Town),.8 MILE E JCT I88 & SH 8,88I 88I93031014,West Main Street / Co. Rt. 4,NYSDOT,1974,4,3
794,11,Bronx,New York (City),AT TREMONT,175TH STREET,METRO NORTH RR,City,1889,4,3
422,6,Allegany,Andover (Village),0.5 MI N JCT RTS 417 + 21,21  21 61011005,EAST VALLEY CREEK,NYSDOT,1960,4,3
7960,4,Monroe,Gates (Town),.5 MI SE JCT RTS 204+I490,204 204 43011006,PIXLEY ROAD,NYSDOT,1993,4,3
6714,2,Herkimer,Russia (Town),.9 MI N JCT SH 8 & SH 28,8   8 23081017,COLD BROOK,NYSDOT,1998,4,3
1935,5,Cattaraugus,Randolph (Town),3.3 MI E JCT RTS 17 + 62,86I 17 51121014,SCHOOLHOUSE ROAD,NYSDOT,1968,4,3
13533,6,Schuyler,Cayuta (Town),3.9 MI SE OF CAYUTA,COUNTY ROAD 13,BANFIELD CREEK,County,2000,4,3
11945,11,Queens,New York (City),College Point ramp,495I 495IX5MR05C2,RELIEF,NYSDOT,1963,4,3
10839,8,Orange,Mount Hope (Town),1.5 MILES WEST OF HOWELLS,CARBOY ROAD,SHAWANGUNK KILL,County,1947,4,3
1349,9,Broome,Port Dickinson (Village),01 MI S JCT RTS 990H + 7,990H990H91011107,PHELPS CRK,NYSDOT,1946,4,3
1348,9,Broome,Port Dickinson (Village),1.8 MI N JCT RTES 81I & 7,7   7 91013010,PHELPS CREEK,NYSDOT,1989,4,3
1934,5,Cattaraugus,Randolph (Town),3.3 MI E JCT I86 & US 62,86I 17 51121014,SCHOOLHOUSE ROAD,NYSDOT,1968,4,3
1306,9,Broome,Kirkwood (Town),1.5 MI E FIVE MILE POINT,WEST FOLEY ROAD,SHERWOOD HLLW CRK,Town,1962,4,3
14069,6,Steuben,Bath (Town),2.8MI NW OF SAVONA,415 415 64011280,SMITH CREEK,NYSDOT,1935,4,3
10114,3,Onondaga,Elbridge (Village),0.1 MI W JCT RTS 5 & 31C,5   5 33081023,SKANEATELES CREEK,NYSDOT,1995,4,3
14890,10,Suffolk,Islip (Town),2 MI S OF HOLTSVILLE,WOODSIDE AVE,WAVERLY AVE,County,1975,4,3
12852,8,Rockland,Montebello (Village),2.9 MI E JCT US202 & SH59,202 202 85011034,MAHWAH RIVER,NYSDOT,2000,4,3
7961,4,Monroe,Gates (Town),.5 MI SE JCT RTS 204+I490,204 204 43011006,PIXLEY ROAD,NYSDOT,1993,4,3
12267,11,Queens,New York (City),5.8 MI S JCT GCP & C I PK,SUNRISE HWY WB,907D907DX5M24066,City,1936,4,3
1122,9,Broome,Chenango (Town),0.1 MI S JCT US 11 & SH 1,11  11 91013030,DORMAN CREEK,NYSDOT,1983,4,3
1672,5,Cattaraugus,Ellicottville (Village),AT ELLICOTTVILLE,MARTHA STREET,GREAT VALLEY CRK,County,1998,4,3
2812,6,Chemung,Chemung (Town),5.8 MI N OF CHEMUNG,GROVES ROAD,WYNCOOP CREEK,County,2012,4,3
1664,5,Cattaraugus,Ellicottville (Town),2.2 MI NE JCT US219&SH242,BRYANT HILL ROAD,BRYANT HILL CREEK,Town,1991,4,3
12704,11,Richmond,New York (City),IN MARINERS HARBOR,LAKE AVENUE,B&O RR- ABANDONED,City,1934,4,3
6415,1,Greene,Lexington (Town),3 MI S JEWETT CENTER,EVERGREEN MOUNTAIN ROAD,WEST KILL,County,2012,4,3
1632,5,Cattaraugus,Dayton (Town),0.2 MI S JCT RTS 62 + 322,62  62 51021103,CONEWANGO CREEK,NYSDOT,2005,4,3
11708,9,Otsego,Worcester (Town),0.6 MI E OF WORCHESTER,992A992A94011001,88I 88I94063189,NYSDOT,1979,4,3
1674,5,Cattaraugus,Ellicottville (Village),AT ELLICOTTVILLE,MONROE STREET,GREAT VALLEY CRK,County,2001,4,3
1721,5,Cattaraugus,Freedom (Town),1.5 MI W OF FREEDOM,GALEN HILL ROAD,CLEAR CREEK,County,1980,4,3
1430,9,Broome,Vestal (Town),6.3 MI S JCT SH26 & SH434,26  26 91011005,TRIB CHOCONUT CRK,NYSDOT,1976,4,3
13451,9,Schoharie,Richmondville (Town),JCT OF SH7 / SH10 & I88,88I 88I95071055,7   7 95041058,NYSDOT,1980,4,3
13450,9,Schoharie,Richmondville (Town),JCT OF SH 7 / SH 10 & 88I,88I 88I95071055,7   7 95041058,NYSDOT,1980,4,3
11529,9,Otsego,Maryland (Town),1.0 MILES NW OF SCHENEVUS,COUNTY ROAD 34,TUTHILL BROOK,County,1939,4,3
13446,9,Schoharie,Richmondville (Town),1 MI W OF RICHMONDVILLE,88I 88I95071024,7   7 95041025,NYSDOT,1980,4,3
13445,9,Schoharie,Richmondville (Town),1 MI W OF RICHMONDVILLE,88I 88I95071024,7   7 95041025,NYSDOT,1980,4,3
11643,9,Otsego,Plainfield (Town),1.2 MI S UNADILLA FORKS,COUNTY ROAD 18,CAMPBELL BROOK,County,1931,4,3
13429,9,Schoharie,Middleburgh (Town),.9 MI NW JCT SH145 & SH30,145 145 95031123,BRN SCHOHARIE CRK,NYSDOT,1954,4,3
1679,5,Cattaraugus,Farmersville (Town),3.0 MI NW OF FARMERSVILLE,BLUE STREET,ELTON CREEK,County,1981,4,3
1673,5,Cattaraugus,Ellicottville (Village),IN VILLAGE ELLICOTTVILLE,MILL STREET,GREAT VALLEY CRK,County,1988,4,3
6423,1,Greene,Lexington (Town),0.5 MI W HMLT SPRUCETON,SPRUCETON ROAD,WEST KILL,County,1964,4,3
13641,3,Seneca,Ovid (Town),3.4 MI SW OF OVID,UPPER LAKE ROAD,SIXTEEN FALLS CREEK,County,1986,4,3
2819,6,Chemung,Elmira (City),IN CITY OF ELMIRA,EAST AVENUE,NEWTOWN CREEK,City,1992,4,3
2064,3,Cayuga,Ledyard (Town),1.1 MI W JCT NY RTE 90,LEVANNA ROAD,OLD QUAKER CREEK,County,1997,4,3
2821,6,Chemung,Elmira (City),IN CITY OF ELMIRA,LINDEN PLACE,NEWTOWN CREEK,City,1992,4,3
6641,2,Herkimer,Ilion (Village),0.3M N RTS 5S & 51-OVER51,5S  5S23021397,51  51 23031168,NYSDOT,1989,4,3
6094,4,Genesee,Alexander (Town),3.0 MI NW ALEXANDER,DODGESON ROAD,BOWEN CREEK,County,1940,4,3
5637,1,Essex,Lewis (Town),RT I87 2.6 MI N EXIT 31,87I 87I12111390,BLACK RIVER,NYSDOT,1965,4,3
6113,4,Genesee,Batavia (Town),1.7 MI E   RTE 98 < I90,CR 13,90IX,NYS Thruway Authority,1954,4,3
10572,4,Ontario,Richmond (Town),1 MI E OF HONEOYE,EAST LAKE ROAD,MILL CREEK,County,1939,4,3
4615,8,Dutchess,Wappinger (Town),5.8 MI N.JCT 9D+I84,9D  9D82033059,HUNTER CREEK,NYSDOT,1984,4,3
11017,8,Orange,Warwick (Village),AT WARWICK,SOUTH STREET,WARWICK RESERVOIR OUTLET,County,2002,4,3
3428,8,Columbia,Austerlitz (Town),2.2 MI E JCT RTE203+TSP,203 203 81011045,PUNSIT CREEK,NYSDOT,1929,4,3
6120,4,Genesee,Batavia (Town),0.7 MI E. JCT RTE 98&I90,STATE STREET ROAD,90IX,NYS Thruway Authority,1954,4,3
4294,9,Delaware,Walton (Town),5 MI NE JCT SH10 & SH206,MCCALL HILL ROAD,EAST BROOK,County,1973,4,3
6093,4,Genesee,Alexander (Town),3.3 MI SW ALEXANDER,DARIEN-ALEXANDER,TUNNERY CREEK,County,1939,4,3
7709,2,Madison,Deruyter (Village),5MI SW JCT RTES 80 & 13,13  13 24051006,TIOUGHNIOGA CREEK,NYSDOT,1983,4,3
7704,2,Madison,Deruyter (Town),2.1 MI E OF DERUYTER,CR58 CRUMB HILL RD,E BR TIOUGHNIOGA CK,County,2002,4,3
8515,2,Montgomery,Charleston (Town),9 MI SOUTH OF FORT HUNTER,CR127 BURTONSVILLE RD,WILSEY CREEK,County,1936,4,3
4272,9,Delaware,Tompkins (Town),4.5 MILES WEST OF WALTON,COUNTY ROAD 47,LOOMIS BROOK,County,1941,4,3
10450,4,Ontario,Bristol (Town),4 MI SE OF HONEOYE,LOWER EGYPT ROAD,MILL CREEK,County,1948,4,3
