,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
11576,9,Otsego,New Lisbon (Town),0.3 MI NW OF NEW LISBON,MYERS MILLS ROAD,STONY CREEK,Town,1973,7,17
7022,7,Jefferson,Rodman (Town),1.3 MI S JCT RTS 177 &189,COUNTY ROAD 189,GRUNLEY CREEK,County,1927,7,17
15229,9,Sullivan,Neversink (Town),AT LOWES CORNERS,SUGAR LOAF ROAD,TRIB SUGARLOAF BK,County,1955,7,17
7028,7,Jefferson,Rodman (Town),5.0 MI NE OF ADAMS CENTER,SANDY CREEK ROAD,GULF STREAM,County,1939,7,17
3818,3,Cortland,Truxton (Town),3.4 MI N JCT RTS 91 + 13,91  91 32011084,SHACKHAM BROOK,NYSDOT,2006,7,17
16001,8,Ulster,Shandaken (Town),1.4 MILES S OF BIG INDIAN,COUNTY ROAD 47,HATCHERY HOLLOW,County,1986,7,17
9777,2,Oneida,Trenton (Town),.3 MI S INT SH12 & PUTMN,CR 91,NINE MILE CREEK,County,2005,7,17
4273,9,Delaware,Tompkins (Town),4.5 MILES WEST OF WALTON,COUNTY ROAD 47,LOOMIS BROOK,County,1993,7,17
12967,8,Rockland,Stony Point (Town),1.3 MI N JCT PIP+RTE 210,987A987A85011055,LAKE TIORATI BRK,Palisades Interstate Park Commission,1951,7,17
17047,8,Westchester,Pelham Manor (Village),.7 MI S JCT I95 & U.S.1,95IX,PELHAMDALE AVE,NYS Thruway Authority,1954,7,17
6915,7,Jefferson,Ellisburg (Town),3.6 SW OF ELLISBURG,WEAVER ROAD,LINDSEY CREEK,County,1940,7,17
3709,3,Cortland,Cortlandville (Town),1.5 MI NW OF CORTLAND,LORING XING ROAD,E BR TIOUGHNIOGA RIVER,County,1937,7,17
8948,10,Nassau,Valley Stream (Village),1 MI S OF VALLEY STREAM,GIBSON BOULEVARD,DOXEY BROOK,County,1964,7,17
14032,6,Steuben,Avoca (Town),JCT RTS 17 + 415,86I 17 64044199,415  15 64011350,NYSDOT,1973,7,17
14158,6,Steuben,Campbell (Town),0.3 MI E OF E CAMPBELL,DRY RUN ROAD,DRY RUN CREEK,Town,1976,7,17
15454,9,Tioga,Nichols (Town),3 MILES SW OF BARTON,WEST RIVER DRIVE,PARKS CREEK,County,1971,7,17
15243,9,Sullivan,Rockland (Town),2.1 MI SE EXIT 94-RTE 17,17  17 96091036,HAZEL ROAD,NYSDOT,1966,7,17
719,6,Allegany,West Almond (Town),1 Mile W.of West Almond,SOUTH SCHUYLER RD,ANGELICA CREEK,Town,2007,7,17
8168,4,Monroe,Mendon (Town),4 MI NE OF HONEOYE FALLS,CHEESE FACTORY RD,TR IRONDEQUOIT CK,County,1999,7,17
12371,1,Rensselaer,Hoosick (Town),EAGLE BR.RT.67&HOOSIC RIV,67  67 14041161,HOOSIC RIVER,NYSDOT,1933,7,17
12101,11,Queens,New York (City),JCT OF GCP & BQE EAST LEG,ASTORIA BOULEVARD,278I278IX5MR02A1,NYSDOT,1942,7,17
15547,9,Tioga,Tioga (Town),1 MILE NW OF OWEGO,TALCOTT STREET,OWEGO CREEK,County,1963,7,17
17519,6,Yates,Potter (Town),S END OF POTTER,364 364 66011082,FLINT CREEK,NYSDOT,1976,7,17
2040,3,Cayuga,Brutus (Town),1.3 MI NORTH OF NYS RTE 5,JERICHO ROAD,PUTNAM BROOK,County,2014,7,17
10849,8,Orange,New Windsor (Town),2.1 MI S JCT RTS 9W+94,9W  9W83021138,MOODNA CREEK,NYSDOT,1932,7,17
13074,1,Saratoga,Hadley (Town),3 MI NORTH OF HADLEY,"CR 1, STONY CREEK ROAD",WOLF CREEK,County,1997,7,17
5457,5,Erie,Tonawanda (Town),INT N16 ON I-290,290I 290I53013D01,190I X,NYSDOT,2011,7,17
11774,8,Putnam,Putnam Valley (Town),1.0MI SW OF TOMPKNSONR,BRYANT POND ROAD,PEEKSKLL HOLLW CK,Town,1988,7,17
15256,9,Sullivan,Rockland (Town),.5 MILE SE OF ROSCOE,COUNTY ROAD 123,STEWART BROOK,County,1919,7,17
6848,7,Jefferson,Brownville (Village),0.5 MI E OF BROWNVILLE,ST LAWRENCE ST E,PHILOMEL CREEK,Town,2001,7,17
4803,5,Erie,Boston (Town),1.1 MI S JCT US219&S EXPY,ZIMMERMAN ROAD,219  219 53121153,NYSDOT,1981,7,17
295,1,Albany,New Scotland (Town),1.7 MI S OF FEURA BUSH,ROWE ROAD,ONESQUETHAW CREEK,County,1882,7,17
6484,2,Hamilton,Hope (Town),.2 MILE W OF HOPE VALLEY,CR15 OLD NORTHVILLE RD,EAST STONY CREEK,County,1930,7,17
15244,9,Sullivan,Rockland (Town),2.1 MI SE EXIT 94 RTE-17,17  17 96091036,HAZEL ROAD,NYSDOT,1966,7,17
2664,5,Chautauqua,Stockton (Town),0.2 MI N OF S STOCKTON,COUNTY ROAD 71,CASSADAGA CREEK,County,1951,7,17
137,1,Albany,Berne (Town),1.3 MI E OF WEST BERNE,SWITZKILL ROAD,FOX CREEK,County,1997,7,17
17303,8,Westchester,Yorktown (Town),.2 MI S.JCT RTS 100 & 118,100 100 87014161,NEW CROTON RESVOR,NYSDOT,1989,7,17
3982,9,Delaware,Delhi (Village),IN DELHI,BRIDGE STREET,W BR DELAWARE RVR,County,1993,7,17
134,1,Albany,Berne (Town),1.9 M SW VILLAGE OF BERNE,RAVINE ROAD,SWITZ KILL,County,1997,7,17
17065,8,Westchester,Pound Ridge (Town),7.0 MI SE CROTON FALLS,RESERVATION ROAD,CROSS RIVER,County,1950,7,17
14002,6,Steuben,Avoca (Town),JCT RTS 17 + 415,86I 17 64044199,415  15 64011350,NYSDOT,1973,7,17
10146,3,Onondaga,Geddes (Town),STATE FAIR BLVD TO I690WB,RAMP T,NINE MILE CREEK,NYSDOT,1975,7,17
1909,5,Cattaraugus,Otto (Town),IN OTTO,COUNTY ROAD 11,SB CATTARAUGUS CK,County,2013,7,17
15829,8,Ulster,Hardenburgh (Town),IN SEAGAR - COUNTY RD 7A,DRY BROOK ROAD,DRY BROOK,County,1933,7,17
2958,6,Chemung,Veteran (Town),0.7 MI S OF SULLIVANVILLE,VARGO ROAD,N BR NEWTOWN CRK,County,1934,7,17
4961,5,Erie,Cheektowaga (Town),0.9 MI W JCT RT 33 & I-90,33  33 53012007,240 240 53011345,NYSDOT,1967,7,17
359,6,Allegany,Allen (Town),2.2 M SE OF SHORT TRACT,MIDDLE ROAD,TRIB RUSH CREEK,Town,2001,7,17
8140,4,Monroe,Honeoye Falls (Village),0.5 MI N OF HONEOYE FALLS,CHEESE FACTORY RD,Honeoye Creek Tri,County,1999,7,17
7744,2,Madison,Lebanon (Town),IN LEBANON,CR 62 LEBANON ROAD,STONE MILL BROOK,County,1954,7,17
3975,9,Delaware,Delhi (Town),1 MILE SW OF DELHI,SHERWOODS ROAD,W BR DELAWARE RIVER,County,1993,7,17
15486,9,Tioga,Owego (Town),2.4 MILES E OF CATATONK,PARK SETTLEMNT RD,OWEGO CREEK,County,1976,7,17
357,6,Allegany,Allen (Town),2.6 MI N OF ANGELICA,COUNTY ROAD 15,BAKER CREEK,County,1963,7,17
17145,8,Westchester,Somers (Town),1.5 MI SE OF AMAWALK,WOOD STREET,MUSCOOT RIVER,County,1940,7,17
10877,8,Orange,Newburgh (Town),JCT I84 & I87,84I 84I83011361,87IX,NYSDOT,1971,7,17
350,6,Allegany,Alfred (Town),2.6 MI N.W. OF ALFRED,MC HENRY ROAD,MC HENRY CREEK,County,1980,7,17
1644,5,Cattaraugus,East Otto (Town),.1 MILE N OF EAST OTTO,COUNTY ROAD 12,SB CATTARAUGUS CK,County,2001,7,17
10876,8,Orange,Newburgh (Town),JCT I84 & I87,84I 84I83011361,87IX,NYSDOT,1968,7,17
8557,2,Montgomery,Glen (Town),0.6 MI E JCT RTS 5S & 288,90IX,5S 5S 25031274,NYS Thruway Authority,1953,7,17
12568,1,Rensselaer,Stephentown (Town),1.8 MI SW OF STEPHENTOWN,SO STEPHENTOWN RD,KINDERHOOK CREEK,County,1991,7,17
1704,5,Cattaraugus,Franklinville (Village),AT FRANKLINVILLE,ELM STREET,ISCHUA CREEK,County,2001,7,17
13065,1,Saratoga,Greenfield (Town),4.5 MI NW SARATOGA SPRING,ALLEN ROAD,S BR KAYADEROSSERAS CR,County,1960,7,17
15559,9,Tioga,Waverly (Village),IN WAVERLY,CLINTON AVENUE,DRY BROOK,Town,2002,7,17
12149,11,Queens,New York (City),IN FLUSHING MEADOW PK,FLUSHING MW PK RD,AQUACADE LAKE,City,1960,7,17
6695,2,Herkimer,Ohio (Town),7.5 MI N JCT RTS 8 & 28,8   8 23081383,BLACK CREEK,NYSDOT,1969,7,17
14195,6,Steuben,Cohocton (Town),2.7 MI NE OF COHOCTON,371  371 64011027,KIRKWOOD CREEK,NYSDOT,1946,7,17
11006,8,Orange,Warwick (Town),3.3 MILES SW OF WARWICK,RYERSON ROAD,WAWAYANDA  CREEK,County,1939,7,17
12836,8,Rockland,Haverstraw (Town),2.1 MI NW W HAVERSTRAW,STORRS ROAD,MINISCEONGO CREEK,Other,1995,7,17
45,1,Albany,Albany (City),WATER TUNNEL,87IX,CITY WATER TUNNEL,City,1954,7,17
5441,5,Erie,Tonawanda (Town),INT N16 ON I-290,190I 190I53013C01,190I X,NYSDOT,2011,7,17
13045,1,Saratoga,Corinth (Village),RTE 9N IN TOWN OF CORINTH,9N  9N15012135,STURDEVANT CREEK,NYSDOT,1993,7,17
12477,1,Rensselaer,Sand Lake (Town),1.1 MI.E.OF WEST SAND LK.,THAIS RD,WYNANTS KILL,Town,1938,7,17
14712,10,Suffolk,Brookhaven (Town),1.1 MI E RTS 112+495,HORSE BLOCK ROAD,495I495I07041250,NYSDOT,1970,7,17
3967,9,Delaware,Delhi (Town),.3 MI S OF GLEN WILD,ARBOR HILL ROAD,LITT DELAWARE RVR,County,1953,7,17
94,1,Albany,Albany (City),ON RAMP E S PLAZA EXP EB,ONRAMP TO SMX EB,OFFRAMP TO 787ISB,NYSDOT,1969,7,17
373,6,Allegany,Almond (Town),3.4 MILES SW OF ALMOND,COUNTY ROAD 11,MCHENRY VALLEY CR,County,1959,7,17
3778,3,Cortland,Marathon (Village),JCT OF RTS 221 + I-81 NB,81I 81I32021025,221 221 32011117,NYSDOT,1966,7,18
4096,9,Delaware,Hancock (Town),AT READBURN,READBURN ROAD,READ CREEK,County,1964,7,18
11303,3,Oswego,Mexico (Village),VILLAGE OF MEXICO,CR16 TEXAS ROAD,LITTLE SALMON RIV,County,1989,7,18
8650,10,Nassau,East Hills (Village),I495 -4.6 MI NE QNS CO LN,495I495I03021048,ROSLYN ROAD,NYSDOT,2000,7,18
11418,3,Oswego,Schroeppel (Town),1.9 MI NE OF PHOENIX,PHOENIX ROAD,FISH CREEK,County,2005,7,18
9953,2,Oneida,Whitesboro (Village),3.0MI W INT 31 UTICA NY,90IX,NYS Route 69,NYS Thruway Authority,1954,7,18
4220,9,Delaware,Sidney (Town),3.2 MI SW JCT I88 & SH 35,88I 88I93031047,CARRS CREEK,NYSDOT,2006,7,18
11756,8,Putnam,Patterson (Town),2 MI NE OF CR 65 ON CR 68,HAVLND HOLLOW RD,QUAKER BROOK,County,1993,7,18
2891,6,Chemung,Millport (Village),IN MILLPORT,MILL STREET,CATHARINE CREEK,County,1901,7,18
4105,9,Delaware,Hancock (Town),0.5 MI E OF BURNWOOD,VECSEY ROAD,TROUT BROOK,County,1994,7,18
4124,9,Delaware,Kortright (Town),7.5 M WEST JCT RT 23 & 10,23  23 93031150,MIDDLE BROOK,NYSDOT,1996,7,18
12140,11,Queens,New York (City),UNDER INT NY 25 & I 495,ELIOT AVENUE,495I495IX5C13809,City,1940,7,18
11294,3,Oswego,Mexico (Town),2.7 MI NW OF PARISH,HALLADAY ROAD,LITTLE SALMON RVR,County,1979,7,18
10557,4,Ontario,Phelps (Town),2.7 MI SE OF PHELPS,PREEMPTION RD CR6,CANANDAIGUA OUTLT,County,1989,7,18
8598,2,Montgomery,Mohawk (Town),2.2 MI W OF FONDA,COMMONS ROAD,CAYADUTTA CREEK,County,1935,7,18
3897,9,Delaware,Colchester (Town),8.6 MI N JCT SH 30 & SH 1,30  30 93011086,TROUT BROOK,NYSDOT,1949,7,18
3914,9,Delaware,Colchester (Town),1.7 MI NW OF DOWNSVILLE,COUNTY ROAD 26,TELFORD HOLLOW BK,County,1954,7,18
4053,9,Delaware,Hancock (Town),3.4 MI N SULLIVAN CL,97  97 93031033,PEA BROOK,NYSDOT,1935,7,18
8465,2,Montgomery,Amsterdam (City),CITY OF AMSTERDAM,FOURTH AVENUE,N CHUCTANUNDA CK,City,2003,7,18
10916,8,Orange,Port Jervis (City),Front St.Over Pike St.,FRONT STREET,Rt.209,City,1930,7,18
9949,2,Oneida,Westmoreland (Town),IN CLARK MILLS,STOP SEVEN ROAD,CRYSTAL SPRING BROOK,Town,1977,7,18
5857,7,Franklin,Dickinson (Town),.2 MI E OF ALBURG,HAZEN RD,ALBURG BROOK,County,1998,7,18
15290,9,Sullivan,Rockland (Town),AT LIVINGSTON MANOR,RIVER STREET,CATTAIL BROOK,County,2002,7,18
7813,2,Madison,Sullivan (Town),W CANASTOTA N CHITTENANGO,CR3 LAKEPORT ROAD,OLD ERIE CANAL,NYSDOT,1927,7,18
13585,6,Schuyler,Montour Falls (Village),IN MONTOUR FALLS,S LHOMMEDIEU STR,DECKERTOWN CREEK,County,1937,7,18
16692,8,Westchester,Elmsford (Village),0.3MI N INT 287I & SBSP,987F987F87012054,ES RAMP TO SBSP,NYSDOT,1981,7,18
12581,1,Rensselaer,Troy (City),SECOND ST- CITY OF TROY,SECOND STREET,POESTEN KILL,City,1930,7,18
7622,4,Livingston,Springwater (Town),0.3MI S JCT RTS 15A + 15,15  15 42021039,LIMEKILN CREEK,NYSDOT,1951,7,18
8164,4,Monroe,Mendon (Town),JCT RTE64+NYS THRUWAY,64  64 43021063,90IX,NYS Thruway Authority,1952,7,18
2165,5,Chautauqua,Busti (Town),.1 MILE NE OF BUSTI,952P952P52011033,HATCH CREEK,NYSDOT,1938,7,18
1222,9,Broome,Fenton (Town),JCT SH 79 & CHENANGO RIVE,79  79 91031034,CHENANGO RIVER,NYSDOT,1936,7,18
15081,9,Sullivan,Fremont (Town),1.1 MI NE OF HANKINS,HANKINS ROAD,HANKINS CREEK,County,1991,7,18
16,1,Albany,Albany (City),1.3 MI SE JCT I90 & RT 5,90I 90I11011036,EXCHANGE ST EXT,NYSDOT,2004,7,18
17393,4,Wyoming,Eagle (Town),3.5 MI SW PIKE,POCHUCK ROAD,COLD CREEK,County,1974,7,18
6880,7,Jefferson,Ellisburg (Town),3.7 MI S JCT RTS 193 +I81,81I 81I73051006,11  11 73051006,NYSDOT,1961,7,18
6868,7,Jefferson,Clayton (Village),ON GARDNER ST VL CLAYTON,GARDNER ST,GOOSE BAY,Village,1980,7,18
2533,5,Chautauqua,Poland (Town),3.4 MI NE JCT RTS 394+ 60,394  17 52013048,DRY BROOK,NYSDOT,1995,7,18
14996,9,Sullivan,Callicoon (Town),.1 MI E JCT SH 52 & CR149,52  52 96011219,E BR CALLICOON CK,NYSDOT,2004,7,18
5236,5,Erie,Hamburg (Town),2.1 MILES EAST OF HAMBURG,NEWTON ROAD,NEUMAN CREEK,County,1920,7,18
1333,9,Broome,Maine (Town),0.3 MI E OF SH 26,CR 45,TRIB NANTICOKE CREEK,County,1964,7,18
1346,9,Broome,Nanticoke (Town),HAMLET OF GLEN AUBREY,LEEKVILLE ROAD,E BR NANTICOKE CK,County,1977,7,18
1344,9,Broome,Nanticoke (Town),HAMLET OF NANTICOKE,CHERRY VLY HLL RD,NANTICOKE CREEK,County,1980,7,18
17392,4,Wyoming,Eagle (Town),MAIN STREET IN BLISS,MAIN STREET,N BR WISCOY CREEK,County,1978,7,18
6881,7,Jefferson,Ellisburg (Town),3.7 MI S JCT RTS 193 +I81,81I 81I73051007,11  11 73051007,NYSDOT,1961,7,18
6966,7,Jefferson,Orleans (Town),5.0 MI NE JCT 12 + 12E,12  12 73063249,MULLET CREEK,NYSDOT,1930,7,18
16693,8,Westchester,Elmsford (Village),0.3MI N INT 287I & SBSP,987F987F87012054,ES RAMP TO SBSP,NYSDOT,1981,7,18
12587,1,Rensselaer,,0.3 MI W JCT NY RT 66,TSATSAWASSA LAKE ROAD,TACKAWASICK CREEK,Town,1953,7,18
5531,5,Erie,Yorkshire (Town),3 MILES SW OF SARDINIA,HAKE ROAD,CATTARAUGUS CREEK,County,1991,7,18
1750,5,Cattaraugus,Hinsdale (Town),3.6 MI SW JCT I86 & SH 16,86I 17 51125022,UNION VALLEY ROAD,NYSDOT,1972,7,18
6393,1,Greene,Jewett (Town),2.6 MI E JCT RTS 23A & 42,23A 23A13011090,EAST KILL,NYSDOT,1967,7,18
1749,5,Cattaraugus,Hinsdale (Town),3.6 MI SW JCT RTS 17 + 16,86I 17 51125022,UNION VALLEY ROAD,NYSDOT,1972,7,18
16592,8,Westchester,Bedford (Town),2.2 MI N JCT I684 & SH172,684I684I87011149,CR98-BEDFD CTR RD,NYSDOT,1966,7,18
15272,9,Sullivan,Rockland (Town),AT LIVINGSTON MANOR,CREAMERY ROAD,CATTAIL BROOK,County,1930,7,18
16593,8,Westchester,Bedford (Town),2.2 MI N JCT I684 & SH172,684I684I87011149,CR98-BEDFD CTR RD,NYSDOT,1966,7,18
15225,9,Sullivan,Neversink (Town),AT GRAHAMSVILLE,RIVER ROAD,CHESTNUT CREEK,County,1996,7,18
15257,9,Sullivan,Rockland (Town),0.5 MI S OF MORSSTON,COUNTY ROAD 146,LITTLE BEAVERKILL,County,1995,7,18
13571,6,Schuyler,Montour (Town),3.4 S OF MONTOUR FALLS,CROTON ROAD,CATHARINE CREEK,County,1988,7,18
15291,9,Sullivan,Rockland (Town),1.1 MI SW OF LIV MANOR,SHANDELEE ROAD,CATTAIL BROOK,County,1953,7,18
14304,6,Steuben,Fremont (Town),2.0 MI E JCT RTS 17 + 21,County Road 57,86I 17 64044070,NYSDOT,1970,7,18
7818,2,Madison,Sullivan (Town),7.6 MI W EXIT 34 OF I90,FYLER RD CR 6,90IX,NYS Thruway Authority,1953,7,18
567,6,Allegany,Friendship (Town),0.8 MI N OF NILE,275 275 61011098,S B VAN CAMPEN CK,NYSDOT,2012,7,18
10490,4,Ontario,Geneva (City),2000FTEASTINTLAKEST&RTE05,5   5 44054022,MARSH CREEK,NYSDOT,1958,7,18
6410,1,Greene,Lexington (Town),5 MI SW HUNTER,BAKER ROAD,WEST KILL,County,1940,7,18
7677,2,Madison,Canastota (Village),0.3 MI W JCT I90&INT 34,NORTH MAIN ST,90IX,NYS Thruway Authority,1953,7,18
6820,7,Jefferson,Alexandria (Town),7.3 MI N JCT I-81 + 411,81I 81I73051452,MULLET CREEK,NYSDOT,1965,7,18
10209,3,Onondaga,Manlius (Town),1.2 MI S OF SCHEPPS CRNS,WEST MYERS ROAD,BUTTERNUT CREEK,County,1991,7,18
3133,9,Chenango,Oxford (Town),3.1 MI SO OF OXFORD,SOUTH OXFORD BRDGE ROAD,CHENANGO RIVER,County,1980,7,18
9519,2,Oneida,Boonville (Town),JOSLIN ROAD - BOONVILLE,JOSLIN ROAD,MILE CREEK,Town,1989,7,18
5986,2,Fulton,Broadalbin (Town),1.2 MI SW OF BENEDICT,COUNTY ROAD 110,FRENCHMAN CREEK,County,1972,7,18
1843,5,Cattaraugus,Lyndon (Town),2.2 MILES EAST OF ELGIN,COUNTY ROAD 25,RAWSON CREEK,County,2007,7,18
3288,7,Clinton,Chazy (Town),AT I87 EXIT 41,MINER FARM ROAD,87I 87I71051293,NYSDOT,1962,7,18
6816,7,Jefferson,Alexandria (Town),5 MI N INT I81 & S H 411,81I 81I73051443,MULLET CREEK,NYSDOT,1965,7,18
7430,7,Lewis,Lyonsdale (Town),IN LYONSDALE,LOWDALE ROAD,MOOSE RVR PWR CAN,County,1985,7,18
3627,8,Columbia,New Lebanon (Town),4.9 MI N JCT RTS 22+295,22  22 81061368,WYOMANOCK CREEK,NYSDOT,1934,7,18
14493,6,Steuben,Pulteney (Town),0.3 MI N OF PULTENEY,COUNTY ROAD 78,WAGENER GLEN CK,County,1964,7,18
12148,11,Queens,New York (City),IN FLUSHING MEADOW PARK,FLUSHING MEADW PR,STREAM N OF LIE,City,1963,7,18
1792,5,Cattaraugus,Ischua (Town),3.7 MILES SE OF ELGIN,ABBOTTS ROAD,TRIB OF CUBA LAKE,County,1987,7,18
1793,5,Cattaraugus,Ischua (Town),4.2 MILES EAST OF ISCHUA,ABBOTTS ROAD,TRIB OF CUBA LAKE,County,1995,7,18
7398,7,Lewis,Leyden (Town),2.4 MI S OF TALCOTTVILLE,BROCK ROAD,N BR MOOSE CREEK,Town,1930,7,18
12144,11,Queens,New York (City),AT MASPETH,FLUSH AVE SERVICE,FLUSHING AVENUE,City,1970,7,18
91,1,Albany,Albany (City),0.9 MI NE JCT RTS 9 & 5,NO MANNING BLVD,9   9 11081024,NYSDOT,1971,7,18
7574,4,Livingston,Mount Morris (Town),5 MI NE OF NUNDA,SCIPIO ROAD,KESHEQUA CREEK,County,1962,7,18
15860,8,Ulster,Lloyd (Town),4.0 MI E OF NEW PALTZ,NEW PALTZ ROAD CR,HUD VLY RL TRAIL,County,2011,7,18
9299,5,Niagara,Newfane (Town),JCT SH 18 & SH 78,18  18 54011237,EIGHTEEN MILE CRK,NYSDOT,1971,7,18
10163,3,Onondaga,Lafayette (Town),4MI S JAMESVILLE BTTNT CR,APULIA ROAD,BUTTERNUT CREEK,County,1995,7,18
10540,4,Ontario,Phelps (Town),0.4 MI W OF EXIT 42 90IX,90IX,CANANDAIGUA OUTLET,NYS Thruway Authority,1953,7,18
11047,8,Orange,Wawayanda (Town),4.5 MILES SE OF OTISVILLE,MT ORANGE ROAD,TRIB INDIGOT CREEK,Town,2011,7,18
16546,4,Wayne,Savannah (Town),1.0 MI E OF SAVANNAH,SAVANNAH SPR LK R,CRUSOE CREEK,County,1999,7,18
5666,1,Essex,Minerva (Town),.5 MI W OF OLMSTEDVILLE,"CR 30, OLMSTEDVILLE ROAD",MINERVA STREAM,County,1999,7,18
14867,10,Suffolk,Islip (Town),3.0 MI NE JCT RTS 231+SSP,MANATUCK ROAD,908M908M07021095,NYSDOT,1961,7,18
9956,2,Oneida,Whitesboro (Village),02MI W JCT RTS 69+5A,RAMP FM 69 TO 5A,SAUQUOIT CREEK,NYSDOT,1970,7,18
6619,2,Herkimer,German Flatts (Town),.2 MI E OF EXIT 30 - I90,922B    23011001,Erie Barge Canal,NYSDOT,1967,7,18
2603,5,Chautauqua,Sheridan (Town),3.2 MI NE OF DUNKIRK INT,90IX,BEAVER CREEK,NYS Thruway Authority,1954,7,18
11096,4,Orleans,Carlton (Town),3.2MI E JCT RTS 18 + 98,18  18 45021183,MARSH CREEK EAST,NYSDOT,1932,7,18
10424,3,Onondaga,Van Buren (Town),BETWEEN EXITS 1 & 2- I690,690I690I33004003,JONES RD - CR 28,NYSDOT,1971,7,18
13587,6,Schuyler,Odessa (Village),0.5 MI NE JCT RTS 224&228,228 228 63011004,CATLIN MILL CREEK,NYSDOT,1982,7,18
2604,5,Chautauqua,Sheridan (Town),1.8 MI NE OF DUNKIRK INT,90IX,SCOTT CREEK,NYS Thruway Authority,1954,7,18
10425,3,Onondaga,Van Buren (Town),BETWEEN EXITS 1 & 2- I690,690I690I33004003,JONES RD - CR 28,NYSDOT,1971,7,18
13586,6,Schuyler,Odessa (Village),0.2 MI NE JCT RTS 224&228,228 228 63011003,CATLIN MILL CREEK,NYSDOT,1982,7,18
3338,7,Clinton,Mooers (Town),3.4 MI NW OF MOOERS,SCRIVER ROAD,ENGLISH RIVER,County,1962,7,18
3425,8,Columbia,Ancram (Town),2.6 MI S OF WEST COPAKE,WILTSIE BRIDGE RD,ROELIFF JANSEN KILL,County,1927,7,18
11021,8,Orange,Wawayanda (Town),IN S.CENTERVILLE ON US 6,6   6 83012094,TRB INDIGOT CREEK,NYSDOT,1935,7,18
3329,7,Clinton,Mooers (Town),1.7MI W MOOERS FORKS,DAVIDSON ROAD,ENGLISH RIVER,County,1939,7,18
10887,8,Orange,Newburgh (Town),JCT 87I & RTE 52,87IX,52 52 83031143,NYS Thruway Authority,1954,7,18
13648,3,Seneca,Seneca Falls (Town),S JCT S.H.414 & US20/SH5,RIVER ROAD CONN.,CAYUGA-SENECA CNL,NYSDOT,1993,7,18
11285,3,Oswego,Mexico (Town),.6 MI E JCT SH 69 & US 11,69  69 34011056,LITTLE SALMON RIVER,NYSDOT,2001,7,18
3458,8,Columbia,Canaan (Town),CANAAN,OLD QUEECHY ROAD,STONY KILL,Town,1981,7,18
3895,9,Delaware,Colchester (Town),0.6MI N SULLIVAN CL,17  17 93081347,CR 17,NYSDOT,1968,7,18
12259,11,Queens,New York (City),AT MASPETH,SERVICE ROAD,FLUSHING AVENUE,City,1970,7,18
12253,11,Queens,New York (City),.4 MI S GCP & 678I,ROOSEVELT AVENUE,NYC RAPID TRANSIT,City,1936,7,18
2022,3,Cayuga,Auburn (City),0.3MI SE OF NYSRT20&RT326,WRIGHT AVENUE,CRANE BROOK,City,1973,7,18
12255,11,Queens,New York (City),AT MASPETH,RUST STREET,FLUSHING AVENUE,City,1960,7,18
12391,1,Rensselaer,Nassau (Town),1.5 MI SE OF ALPS,DUNHAM HOLLOW RD,TACKAWASICK CREEK,County,1990,7,19
7452,7,Lewis,Montague (Town),5 MI SE OF BARNES CORNERS,FORK ROAD,E. BR. DEER RIVER,County,1992,7,19
2067,3,Cayuga,Locke (Town),0.6 MI  N JCT RTS 38 + 90,38  38 31041043,OWASCO INLET,NYSDOT,1956,7,19
15552,9,Tioga,Waverly (Village),JCT RTS 17 + 34,17  17 65063003,CAYUTA AVE,NYSDOT,1973,7,19
7421,7,Lewis,Lowville (Village),0.5 MI E OF LOWVILLE,EAST STATE STREET,MILL CREEK,County,1963,7,19
3176,9,Chenango,Sherburne (Town),CHURCH HILL ROAD,CHURCH HILL ROAD,NEGRO HOLLOW CK,County,1985,7,19
1583,5,Cattaraugus,Carrollton (Town),2.7 MI SW VANDALIA,NINE MILE ROAD,CHIPMUNK CREEK,NYSDOT,1984,7,19
2343,5,Chautauqua,Ellington (Town),1.2 MI NW JCT RTS 83 + 62,83  83 52011012,MILL RUN BROOK,NYSDOT,2002,7,19
9309,5,Niagara,Newfane (Town),2.2 MILES SW OF OLCOTT,WILSON-BURT ROAD,HOPKINS CREEK,County,1961,7,19
10588,4,Ontario,South Bristol (Town),3.2MI N JCT RTS 64 + 21,64  64 44011034,MUD CREEK,NYSDOT,2008,7,19
10589,4,Ontario,South Bristol (Town),4.1MI N JCT RTS 64 + 21,64  64 44011043,MUD CREEK,NYSDOT,2008,7,19
12332,1,Rensselaer,Brunswick (Town),RTE 2 AT EAGLE MILLS,2   2 14022029,POESTEN KILL,NYSDOT,2006,7,19
17495,6,Yates,Italy (Town),5.3 MI SW OF MIDDLESEX,WEST AVENUE,TRIB WEST RIVER,County,1986,7,19
13551,6,Schuyler,Hector (Town),.4 MILES SOUTH PERRY CITY,BUCK HILL ROAD,TAUGHANNOCK CREEK,County,1998,7,19
10331,3,Onondaga,Syracuse (City),AT EXIT 9 OF I690,690I690I33012011,BEAR ST EXTENSION,NYSDOT,1968,7,19
9482,5,Niagara,Wilson (Town),3 MILES SW OF WILSON,YOUNGSTOWN ROAD,TWELVEMILE CREEK,County,1966,7,19
9905,2,Oneida,Verona (Town),7.7 MI W INT 32 ON I-90,TILDEN HILL ROAD,90IX,NYS Thruway Authority,1952,7,19
