,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
9463,5,Niagara,Wheatfield (Town),1.4 MI NW OF ST JOHNSBURG,LUTHER STREET,BERGHOLTZ CREEK,County,1947,9,10
3268,7,Clinton,Champlain (Town),2.6 MI NW OF CHAZY,RIDGE RD,CORBEAU CREEK,County,1996,9,10
11016,8,Orange,Warwick (Village),AT WARWICK,HOWE STREET,WAWAYANDA CREEK,County,1939,9,10
11040,8,Orange,Wawayanda (Town),1.9 MI S OF MIDDLETOWN,DOLSONTOWN ROAD,MONHAGEN BROOK,County,1954,9,10
11267,3,Oswego,Hastings (Town),3.3 MI SW OF CENTRAL SQ,CAUGHDENOY ROAD,ONEIDA RIVER,County,1900,9,10
7954,4,Monroe,Gates (Town),JCT RTS31+47 LYELL AVE,31  31 43031184,390 390 43011005,NYSDOT,2018,9,10
1864,5,Cattaraugus,Napoli (Town),4.02 K NE JCT RTS 242&394,242 242 51011025,SPRING CREEK,NYSDOT,1997,9,10
3282,7,Clinton,Chazy (Town),.7 MI W OF WEST CHAZY,CR 25,LITTLE CHAZY RVR,County,1909,9,10
5103,5,Erie,Depew (Village),.9 MI NW OF DEPEW,LEDYARD AVENUE,SCAJAQUADA CREEK,Town,1992,9,10
11363,3,Oswego,Pulaski (Village),VILLAGE OF PULASKI,SO JEFFERSON ST,SALMON RIVER,County,1978,9,10
1955,5,Cattaraugus,Red House (Town),0.3 MI SW JCT 17 + INT 19,86I 17 51121163,RED HOUSE BROOK,NYSDOT,1966,9,10
5030,5,Erie,Clarence (Town),2.6 MI NE OF CLARENCE CTR,LAPP ROAD,BEEMAN CREEK,County,2004,9,10
5031,5,Erie,Clarence (Town),2.5 MI NE OF CLARENCE CTR,LAPP ROAD,TRIB. OF BEEMAN CREEK,County,2004,9,10
4658,5,Erie,Alden (Town),1.8 MILES NW OF ALDEN,SANDRIDGE ROAD,ELLICOTT CREEK,County,1990,9,10
8539,2,Montgomery,Fonda (Village),.1 MI S JCT SH 5 & SH 30,30A 30A25021133,CSX TRANS/ AMTRAK,NYSDOT,2012,9,10
4665,5,Erie,Alden (Town),4.2 MI NW OF NW QUAD ALDN,ZOELLER ROAD,ELLICOTT CREEK,County,2004,9,10
9435,5,Niagara,Royalton (Town),4 MI W JCT SH271 & CANAL,SLAYTON SETTMT RD,ERIE CANAL,NYSDOT,1911,9,10
2630,5,Chautauqua,Sherman (Town),2.6 MI NW OF N CLYMER,COUNTY ROAD 4,ALDER BOTTOM CRK,County,1962,9,10
13620,3,Seneca,Fayette (Town),JCT S.H.96A & BARGE CANAL,96A 96A35011265,CAYUGA-SENECA CNL,NYSDOT,1962,9,10
467,6,Allegany,Belfast (Town),2.5 MI SE OF ROCKVILLE,MILLER ROAD,WHITE CREEK,Town,1980,9,10
1219,9,Broome,Endicott (Village),VILLAGE OF ENDICOTT,MCKINLEY AVENUE,NORFOLK SOUTHERN R.R. MP 221.53,Village,1930,9,10
10845,8,Orange,Mount Hope (Town),.9 MILE NW OF HOWELLS,NEW VERNON ROAD,Metro North Railroad Port Jervis Line,County,1969,9,10
10309,3,Onondaga,Syracuse (City),JCT OF I-81 + MLK,81I 81I33032033,Martin Luther King East,NYSDOT,1965,9,10
1127,9,Broome,Chenango (Town),.4 MI S EXIT 7 I81 ON US,11  11 91013081,POTATO CREEK,NYSDOT,1974,9,10
1185,9,Broome,Colesville (Town),NORTH OF EXIT 4 - I88,CONNECTION ROAD,OSBORNE CREEK,NYSDOT,1977,9,10
9129,11,New York,New York (City),RAMP HRD TO TMX,RAMP907PXMR07B1,907P907PX4M12031,City,1939,9,10
11670,9,Otsego,Springfield (Town),S OF INT OF CR31 AND SR20,MILL ROAD,SHADOW BROOK,Town,1999,9,10
7442,7,Lewis,Martinsburg (Town),4.9 MI W OF MARTINSBURG,CENTERVILLE ROAD,ROARING BROOK,Town,2006,9,10
15683,3,Tompkins,Ithaca (City),ITHACA,THURSTON AVENUE,FALL CREEK,City,1960,9,10
7454,7,Lewis,Montague (Town),7.0 MI SE OF RECTOR,SALMON RIVER ROAD,MAD RIVER,County,2012,9,10
6799,7,Jefferson,Adams (Town),2 MILES WEST OF ADAMS,LIBERTY STREET,SANDY CREEK,County,2001,9,10
7505,4,Livingston,Avon (Town),1.3 MILES SW OF AVON,LITTLEVILLE ROAD,CONESUS OUTLET,County,1931,9,10
7941,4,Monroe,Clarkson (Town),4.2 MI W OF HILTON,LAWRENCE ROAD,BROCKPORT CREEK,County,2011,9,10
10516,4,Ontario,Manchester (Town),2.7 MI E OF EXIT 43 90I,CR 7 PORT GIBSON,90IX  EB,NYS Thruway Authority,1953,9,10
10517,4,Ontario,Manchester (Town),2.7 MI E OF EXIT 43 90I,CR 7 PORT GIBSON,90IX  WB,NYS Thruway Authority,1953,9,10
4480,8,Dutchess,Millbrook (Village),0.6 MI NW OF MILLBROOK,STANFORD ROAD,EAST BRANCH WAPPINGER CREEK,County,1929,9,10
11471,9,Otsego,Cooperstown (Village),VILLAGE OF COOPERSTOWN,COUNTY ROAD 52,SUSQUEHANNA RIVER,County,2006,9,10
2201,5,Chautauqua,Celoron (Village),IN CELORON,DUNHAM AVENUE,WESTERN NY & PENN,County,1953,9,10
7942,4,Monroe,Clarkson (Town),2 MI SE OF HAMLIN,LAWRENCE ROAD,MOORMAN CREEK,County,2007,9,10
6831,7,Jefferson,Alexandria Bay (Village),0.4 MI SW JCT RTS 12 & 26,12  12 73063308,OTTER CREEK,NYSDOT,1978,9,10
2462,5,Chautauqua,Kiantone (Town),2.0 MI W OF FENTONVILLE,KIANTONE ROAD,KIANTONE CREEK,County,1993,9,10
5849,7,Franklin,Constable (Town),2.6 MI NW OF MALONE,CARGIN ROAD,SALMON RIVER,County,2008,9,10
9288,5,Niagara,Lockport (Town),2.7 MI SW JCT SH78 & CANL,ROBINSON ROAD,ERIE CANAL,County,1965,9,10
9733,2,Oneida,Rome (City),IN ROME,E.BLOOMFIELD ST.,MOHAWK RIVER,City,1969,9,10
7943,4,Monroe,Clarkson (Town),3 MI W OF HILTON,LAWRENCE ROAD,OTIS CREEK,County,2007,9,10
17503,6,Yates,Middlesex (Town),0.6 MI NW JCT RTS 245+364,364 364 66011124,WEST RIVER,NYSDOT,1939,9,10
4396,8,Dutchess,East Fishkill (Town),2.4 MI E JCT I84 & US 9,FISHKILL HOOK RD,84I84I 82021084,NYSDOT,1963,9,10
12714,11,Richmond,New York (City),AT RICHMOND VALLEY,PAGE AVENUE,SIRT SOUTH SHORE,City,1989,9,10
1670,5,Cattaraugus,Ellicottville (Town),1.6 MI EAST OF ELLICOTTV,QUACKENBUSH ROAD,GREAT VALLEY CRK,County,1993,9,10
9323,5,Niagara,Niagara Falls (City),.6 MI W JCT US 62 & I190,62  62X54044029,CSXT,NYSDOT,1964,9,10
7618,4,Livingston,Sparta (Town),1.7 MI NW JCT RTS 63 & 36,63  63 42021041,MUD RUN CREEK,NYSDOT,1991,9,10
7625,4,Livingston,Springwater (Town),3.7 MI SW SPRINGWATER,CARNEY HOLLOW RD,CARNEY HOLLOW CRK,County,1934,9,10
9621,2,Oneida,Marcy (Town),1.7 MI N JCT RTS 49 & 291,291  12C26012055,MOHAWK ADIR & NO,NYSDOT,1985,9,10
10666,8,Orange,Cornwall (Town),1.6 MI S JCT RTS 32+94,32  32 83011099,MOODNA CREEK,NYSDOT,1932,9,10
14183,6,Steuben,Canisteo (Town),0.4 M S OF S CANISTEO,COUNTY ROAD 31,MILWAUKEE CREEK,County,1999,9,10
14716,10,Suffolk,Brookhaven (Town),.4 MI W EXIT 59 OF S.H.27,MORICHES M.I.ROAD,27  27 07051338,NYSDOT,1963,9,10
1176,9,Broome,Colesville (Town),JCT OF RTS I88&79,88I 88I91011099,79  79 91011175,NYSDOT,1977,9,10
8639,2,Montgomery,St. Johnsville (Town),1.1 MI NE OF ST.JOHNSVLLE,LASSELVILLE ROAD,ZIMMERMAN CREEK,County,2009,9,10
14686,10,Suffolk,Brookhaven (Town),2.2 MI W JCT RTS I495&112,495I495I07041218,BLUE POINT ROAD,NYSDOT,1998,9,10
14685,10,Suffolk,Brookhaven (Town),2.2 MI W JCT RTS I495&112,495I495I07041218,BLUE POINT ROAD,NYSDOT,1998,9,10
2671,5,Chautauqua,Stockton (Town),1.2 MI W. OF MOONS,WATERMAN ROAD,CASSADAGA CREEK,County,2007,9,10
11063,8,Orange,Woodbury (Town),1.2 MI S CENTRAL VALLEY,ACCESS RAMP EX16N,87IX,NYS Thruway Authority,1953,9,10
4205,9,Delaware,Roxbury (Town),2.7 MI N OF HALCOTTSVILLE,COLD SPRING ROAD,E BR DELAWARE RVR,County,2001,9,10
4207,9,Delaware,Roxbury (Town),2.4 MILES SW OF ROXBURY,COUNTY ROAD 41,W SETTLEMNT CREEK,County,1961,9,10
14028,6,Steuben,Avoca (Town),0.1 MI S OF WALLACE,415  15 64011425,COHOCTON RIVER,NYSDOT,2003,9,10
13849,7,St Lawrence,Morristown (Town),2 MI SW JCT RTS 12 & 37,37   37 75021131,CHIPPEWA CREEK,NYSDOT,1967,9,10
9543,2,Oneida,Camden (Town),4 MI SW CAMDEN,HOPKINS ROAD,LITTLE RIVER,Town,2016,9,10
13875,7,St Lawrence,Oswegatchie (Town),1.0 MI S OF OGDENSBURG,JEFF HAMM OGDB R,SUCKER CREEK,County,1997,9,10
14078,6,Steuben,Bath (Town),2.3 MI NW OF BATH,COUNTY ROAD 15,COHOCTON RIVER,County,1973,9,10
7741,2,Madison,Lebanon (Town),LEBANON RESERVOIR,COUNTY ROAD 66,KINGSLEY BROOK,NYSDOT,1992,9,10
5974,7,Franklin,Westville (Town),2.6 MI SW CONSTABLE,FLAT ROCK ROAD,SALMON RIVER,County,1995,9,10
6955,7,Jefferson,Lorraine (Town),2.3 MI S JCT 178 + 11,County Road 189,South Sandy Creek,County,1962,9,10
2536,5,Chautauqua,Poland (Town),0.9 MI SE OF CLARKS CORNR,COUNTY ROAD 42,MUD CREEK,County,2001,9,10
2535,5,Chautauqua,Poland (Town),1.0 MI SE OF CLARKS CORNR,COUNTY ROAD 42,MUD CREEK,County,2001,9,10
6527,2,Hamilton,Morehouse (Town),1 MI SE OF MOREHOUSEVILLE,CR17 FRENCH ROAD,FOUR MILE BROOK,County,1985,9,11
14794,10,Suffolk,Islip (Town),.4 MI W JCT SH 27 & SH 11,27  27 07051120,COMMACK ROAD,NYSDOT,1985,9,11
10681,8,Orange,Cornwall (Town),0.8 MI N OF CORNWALL,SHORE ROAD,IDLEWILD CREEK,County,1962,9,11
673,6,Allegany,Scio (Town),4.0 MI NW OF WELLSVILLE,SNOWBALL HOLLOW R,SNOWBALL HOLL CRK,Town,1998,9,11
659,6,Allegany,Scio (Town),0.7 MI NE OF ALLENTOWN,ALLEN ROAD,KNIGHTS CREEK,Town,2002,9,11
5656,1,Essex,Lewis (Town),1 MILES EAST OF LEWIS,LEWIS-WADHAMS RD,SPRUCE MILL BROOK,County,1910,9,11
4062,9,Delaware,Hancock (Town),0.75 MI E LORDVILLE,BOUCHOUXVILLE RD.,ABE LORD CREEK,County,2002,9,11
12837,8,Rockland,Haverstraw (Town),1.75 MI NE 987C & Rt.202,Underpass Road,Minisceongo Creek,Town,2009,9,11
13645,3,Seneca,Seneca Falls (Town),.8 MI SE JCT SH 5 & SH 89,89  89 35021304,CAYUGA-SENECA CNL,NYSDOT,1964,9,11
16730,8,Westchester,Greenburgh (Town),1.0 MI SE OF ARDSLEY,ARDSLEY ROAD,987FX,NYSDOT,1970,9,11
13654,3,Seneca,Tyre (Town),.8 MI NE JCT SH 89 & I90,89  89 35021348,ERIE CANAL,NYSDOT,1969,9,11
479,6,Allegany,Birdsall (Town),4.0 MI. SE OF BIRDSALL,HILTONVILLE ROAD,CANISTEO RIVER,Town,1990,9,11
3659,8,Columbia,Taghkanic (Town),0.9 MI S OF W TAGHKANIC,OLD ROUTE 82,TAGHKANIC CREEK,County,1922,9,11
9241,5,Niagara,Lewiston (Town),JCT RTS 104 + 18F,104 104 54012033,RT104 WEST BOUND,NYSDOT,1965,9,11
459,6,Allegany,Belfast (Town),3.2 M N INT SH 17 & SH275,COUNTY ROAD 17,WHITE CREEK,County,1996,9,11
13405,9,Schoharie,Fulton (Town),7.9 MI SW JCT RT 30 + 145,30  30 95021132,KEYSERKILL CREEK,NYSDOT,1959,9,11
10837,8,Orange,Montgomery (Town),AT WALDEN,HILL STREET,TIN BROOK,Town,1928,9,11
1819,5,Cattaraugus,Leon (Town),2.2 MILES S OF EAST LEON,MOSHER HOLLOW RD,CONEWANGO CREEK,County,1992,9,11
3931,9,Delaware,Colchester (Town),1.8 MI N OF HORTON,HORTON BROOK ROAD,HORTON BROOK,County,1972,9,11
16064,8,Ulster,Ulster (Town),JCT RTS 199 & 32,199 199 86011009,32  32 86023027,NYSDOT,1995,9,11
6967,7,Jefferson,Orleans (Town),1.6 MI S JCT I81 & SH 411,81I 81I73051374,HYDE CREEK,NYSDOT,1965,9,11
4022,9,Delaware,Hamden (Town),IN DELANCEY,ANDES-DELANCY RD,W BR DELAWARE RVR,County,2002,9,11
16062,8,Ulster,Ulster (Town),JCT RTS 28+209,28  28 86012012,209 209 86031315,NYSDOT,1962,9,11
3969,9,Delaware,Delhi (Town),2.2 MILES NW OF FRASER,CR16 FRASR-TRDWEL,PLATNER BROOK,County,2006,9,11
16061,8,Ulster,Ulster (Town),JCT RTS 28+209,28  28 86012012,209 209 86031315,NYSDOT,1962,9,11
1802,5,Cattaraugus,Leon (Town),1.2 MI S OF EAST LEON,ALDERBOTTOM ROAD,CONEWANGO CREEK,County,1979,9,11
15447,9,Tioga,Nichols (Town),JCT RTE 282 + SUSQUEHANNA,282 282 65011031,NORFOLK  SOUTHERN R.R. MP 244.82,NYSDOT,1966,9,11
1918,5,Cattaraugus,Perrysburg (Town),0.4 MI. NE VERSAILLES,955RX,CATTARAUGUS CREEK,NYSDOT,1987,9,11
3976,9,Delaware,Delhi (Town),1 MI S OF DELHI,THOMPSON CROSS RD,LITT DELAWARE RV,County,1995,9,11
4303,9,Delaware,Walton (Village),VILLAGE OF WALTON,GRISWOLD STREET,EAST BROOK,County,1936,9,11
5773,1,Essex,Willsboro (Town),3.3 MI NW BOUQUET,SPEAR ROAD,BOQUET RIVER,County,1963,9,11
2983,9,Chenango,Afton (Village),JCT RTE 41+SUSQUEHANNA R,41  41 92021029,SUSQUEHANNA RIVER,NYSDOT,1948,9,11
10076,3,Onondaga,De Witt (Town),RAMP OVER I90 AT EXIT 34A,EXIT 34A RAMP,90IX,NYS Thruway Authority,1973,9,11
15871,8,Ulster,Marbletown (Town),2.6 MI SW OF STONE RIDGE,KINGS HIGHWAY,KRIPPLEBUSH CREEK,County,1990,9,11
10038,3,Onondaga,Clay (Town),2 MI NORTH OF EUCLID,OAK ORCHARD ROAD,MUD CREEK,County,1939,9,11
14453,6,Steuben,Lindley (Town),1.4 MI SW OF PRESHO,BELL HILL ROAD,S BR GLENDENN CK,Town,2004,9,11
13474,9,Schoharie,Schoharie (Town),0.1 MI N JCT SH 30A & SH,30A 30A95011022,COBLESKILL CREEK,NYSDOT,1997,9,11
9939,2,Oneida,Westmoreland (Town),3 Mi. SW of Rome,CR 41 Dix Road,Wheeler Creek,County,2014,9,11
11271,3,Oswego,Hastings (Town),3 MI NE OF CENTRAL SQUARE,COUNTY ROAD 32,BIG BAY CREEK,County,1996,9,11
177,1,Albany,Coeymans (Town),1 MI N OF RAVENA,87IX,COEYMANS CREEK,NYS Thruway Authority,1954,9,11
3933,9,Delaware,Colchester (Town),1 MI N OF HORTON,HORTON BROOK ROAD,HORTON BROOK,County,1957,9,11
1818,5,Cattaraugus,Leon (Town),2.1 MILES S OF EAST LEON,MOSHER HOLLOW RD,CONEWANGO CREEK,County,1992,9,11
11899,11,Queens,New York (City),JCT I278 & SH 25A,278I278IX5M33029,NORTHERN BLVD,NYSDOT,2004,9,11
1195,9,Broome,Colesville (Town),4.1 MI W JCT I88 & SH 79,MARTIN HILL ROAD,88I 88I91011059,NYSDOT,1977,9,11
13407,9,Schoharie,Fulton (Town),6.4 MI SW JCT SH 30 & SH1,30  30 95021147,PANTHER CREEK,NYSDOT,1970,9,11
7533,4,Livingston,Groveland (Town),0.8MI E JCT RTS 258 + 36,258 258 42011101,BIG DITCH OVERFLW,NYSDOT,1938,9,11
5174,5,Erie,Evans (Town),1.5 MI WEST OF LAKEVIEW,LAKESHORE ROAD,EIGHTEEN MILE CRK,County,1990,9,11
10274,3,Onondaga,Salina (Town),0.3MI E EXIT 38  OVER I90,CR57 OSWEGO ST,90IX,NYS Thruway Authority,1952,9,11
13626,3,Seneca,Junius (Town),4.5 MI W OF EXIT 41,GRANGE HALL RD,90IX,NYS Thruway Authority,1998,9,11
10258,3,Onondaga,Salina (Town),.1 MI S JCT US 11 & I90,11  11 33033006,LEY CREEK,NYSDOT,1950,9,11
717,6,Allegany,West Almond (Town),4.3 M SW OF W ALMOND,COUNTY ROAD 2B,N BR PHILLIPS CRK,County,1996,9,11
5173,5,Erie,Evans (Town),1.3 MI NW OF EVANS CENTER,LAKE SHORE ROAD,LITTLE SISTER CRK,County,1927,9,11
15141,9,Sullivan,Liberty (Town),1.4 MI W EXIT 98 OF SH 17,CR 176 -Liberty Highway,LITT BEAVER KILL,County,1950,9,11
6589,2,Herkimer,Frankfort (Town),1.2 MI SW JCT RT 5S & 171,171 171 23011037,MOYER CREEK,NYSDOT,1992,9,11
7298,11,Kings,New York (City),AT BAY RIDGE,SECOND AVENUE,907C907CX2M13003,City,1912,9,11
13342,9,Schoharie,Blenheim (Town),8.1 MI N OF DELAWARE CL,30  30 95021080,WESTKILL CREEK,NYSDOT,1994,9,11
16109,8,Ulster,Wawarsing (Town),1.4 MI E OF WAWARSING,FOORDMORE RD,RONDOUT CREEK,County,1896,9,11
13991,6,Steuben,Addison (Town),1.6 MI N OF ADDISON,JOHN RIAL ROAD,GOODHUE CREEK,Town,1998,9,11
4028,9,Delaware,Hamden (Town),0.2 MI S OF HAWLEYS,EAST RIVER ROAD,W BR DELAWARE RVR,County,1990,9,11
15616,3,Tompkins,Dryden (Village),.6 MI S JCT SH 38 & SH 13,38  38 36031039,DRYDEN LAKE OUTLT,NYSDOT,1953,9,11
11479,9,Otsego,Edmeston (Town),IN EDMESTON,COUNTY ROAD 20,MILL CREEK,County,1999,9,11
4685,5,Erie,Amherst (Town),1 MI NW JCT SH 263 & I290,290I SB TO 990I EB,290I 290I53011058,NYSDOT,1983,9,11
12696,11,Richmond,New York (City),IN OAKWOOD,GUYON AVENUE,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1951,9,11
10575,4,Ontario,Rushville (Village),VILLAGE OF RUSHVILLE,RAILROAD AVENUE,WEST RIVER,County,2003,9,11
11534,9,Otsego,Maryland (Town),VILLAGE OF SCHENEVUS,TANNERY STREET,SCHENEVUS CREEK,Town,1902,9,11
6764,2,Herkimer,Stark (Town),6.7M NE JCT RTS 20+80,80  80 23051028,OTSQUAGO CREEK,NYSDOT,1985,9,11
15556,9,Tioga,Waverly (Village),0.2 MI N JCT RTS 17 + 220,220 X,NORFOLK &  SOUTHERN R.R. MP255.57,NYSDOT,1970,9,11
8845,10,Nassau,North Hempstead (Town),.4 MI S OF PT WASHINGTON,WILLOWDALE AVENUE,LONG ISLAND-PT WS,Town,1925,9,11
8525,2,Montgomery,Florida (Town),04MI S JCT RTS 5S+160,90IX,THAYER RD  RTE 16,NYS Thruway Authority,1953,9,11
6765,2,Herkimer,Stark (Town),1.3 MI. SW OF INT. 168+80,80  80 23051030,OTSQUAGO CREEK,NYSDOT,1985,9,11
6769,2,Herkimer,Stark (Town),01MI W  JCT RTS 80+168,168 168 23011140,OTSQUAGO CREEK,NYSDOT,2017,9,11
9899,2,Oneida,Verona (Town),.3 MI S JCT SH234 & SH365,NYS Route 365,90IX,NYS Thruway Authority,1954,9,11
5952,7,Franklin,Saranac Lake (Village),0.2 MI W JCT RTS 3 & 86,3   3 72051251,SARANAC RIVER,NYSDOT,1997,9,11
10552,4,Ontario,Phelps (Town),8.5 MI E OF EXIT 43 90I,MARBLETOWN RD,90IX,NYS Thruway Authority,1953,9,11
5950,7,Franklin,Santa Clara (Town),3.5 mi West of Rt 30,Floodwood Road,Long Pond Outlet,County,2012,9,11
10669,8,Orange,Cornwall (Town),4.6 MI N JCT US9W & SH293,9W   9W83021103,BLACK FOREST CRK,NYSDOT,1937,9,11
13938,7,St Lawrence,Russell (Town),1 M SE VILLAGE OF RUSSELL,BURNELL ROAD,PLUMB BROOK,Town,2001,9,11
11517,9,Otsego,Laurens (Town),2.6 MILES N OF LAURENS,COUNTY ROAD 11,W BR OTEGO CREEK,County,2007,9,11
3177,9,Chenango,Sherburne (Town),2.9 MI EAST OF SHERBURNE,COLLINS HILL RD,MAD BROOK,County,2019,9,11
4349,8,Dutchess,Clinton (Town),2.5 MI E OF PLEASANT PLNS,HOLLOW ROAD,LITTLE WAPPINGER CREEK,County,2017,9,11
7504,4,Livingston,Avon (Town),2.4 MI N JCT I390 & US20A,390I390I42021293,LIV AVON & LKVLLE,NYSDOT,1980,9,11
11514,9,Otsego,Laurens (Town),0.8 MI N OF MOUNT VISION,ANGEL ROAD,OTEGO CREEK,Town,2007,9,11
17342,8,Westchester,,0.5 mi SE e Main/ Dillon,PRYER Manor RD,PREMIUM RIVER,City,1930,9,11
15680,3,Tompkins,Ithaca (City),CITY OF ITHACA,STEWART AVENUE,CASCADILLA CREEK,City,1962,9,11
13186,1,Saratoga,Waterford (Village),LOCK 3E ACCESS & ERIE C,ACCESS RD-LOCK E3,CANAL LOCK 3SPLWY,NYSDOT,1906,9,11
15617,3,Tompkins,Dryden (Village),0.4 MI S JCT RTS 38 + 13,38  38 36031041,VIRGIL CREEK,NYSDOT,1953,9,11
10607,4,Ontario,Victor (Town),2.1 MI SE OF VICTOR,BOUGHTON HILL RD,FISH CREEK,County,2005,9,11
5945,7,Franklin,Santa Clara (Town),4.6 MI N JCT RTS 3 & 30,30  30 72091192,FISH CREEK,NYSDOT,1995,9,11
13708,7,St Lawrence,Clare (Town),2.0 MI E OF Clare,"CR 27, FINE-CAN-L",N.BR.GRASSE RIVER,County,2011,9,11
6158,4,Genesee,Darien (Town),2.6 MILES SW OF CORFU,FARGO ROAD,ELLICOTT CREEK,County,2005,9,11
3814,3,Cortland,Truxton (Town),0.1 MI W JCT RTS 13 & 91,13  13 32043100,LABRADOR CREEK,NYSDOT,1999,9,11
775,11,Bronx,New York (City),Near JCT I-95 and I-895,95I 95IX1M21025,WEST FARMS ROAD,NYSDOT,1951,9,11
8409,4,Monroe,Webster (Town),0.9MI W JCT RTS 18 + 250,941L 18 43035079,MILL CREEK,County,1971,9,11
10761,8,Orange,Hamptonburgh (Town),1 MI E JCT SH207 & SH416,207 207 83011066,OTTERKILL CREEK,NYSDOT,1926,9,11
6529,2,Hamilton,Morehouse (Town),2.3 MI NW OF HOFFMEISTER,FAYLE ROAD,S BR W CANADA CRK,County,1912,9,11
3456,8,Columbia,Canaan (Town),1.0 MI SE OF EAST CHATHAM,FRISBEE STREET,FRISBEE CREEK,County,1956,9,11
14838,10,Suffolk,Islip (Town),.5 MI SE JCT RTS 27+SSP,908M908M07021153,HAWTHORNE AVE,NYSDOT,1960,9,11
10943,8,Orange,Wallkill (Town),.2 MI E JCT SH211 & SH 17,17  17 83101076,MNRR PJ Line/NSRR,NYSDOT,1949,9,11
15245,9,Sullivan,Rockland (Town),3.2 MI SE EXIT 94 - SH 17,17  17 96091047,WILLOWEMOC CREEK,NYSDOT,1966,9,11
6197,4,Genesee,Pavilion (Town),3.1 MI S LEROY,BLACK STREET ROAD,MUD CREEK,County,2013,9,11
12343,1,Rensselaer,East Greenbush (Town),JCT OF RTS I90 & 4,4   4 14011020,90I 90I14022024,NYSDOT,1968,9,11
5687,1,Essex,Newcomb (Town),5m N of RT 28N-MP 1047,Newcomb Lake Road,Upper Newcomb Lak,NYS Dept of Environmental Conservation,2009,9,11
9429,5,Niagara,Royalton (Town),1 MILE WEST OF GASPORT,ORANGEPORT ROAD,ERIE CANAL,NYSDOT,1993,9,11
2059,3,Cayuga,Genoa (Town),2 MILES SW OF GENOA,CREEK ROAD,LITTLE SALMON CREEK,Town,1982,9,11
8414,4,Monroe,Webster (Town),0.2mi S of Salt Rd + Rt 1,CR 6,Four Mile Creek T,County,2013,9,11
4722,5,Erie,Amherst (Town),1.5 MI SW OF GETZVILLE,FRONTIER ROAD,S BR ELLICOTT CRK,State - Other,1955,9,11
3752,3,Cortland,Homer (Village),3.6 MI N JCT RTS 11 + 222,11  11 32023022,FACTORY BROOK,NYSDOT,1965,9,11
10840,8,Orange,Mount Hope (Town),1.9 MILES NE OF HUGOENOT,GUYMARD TURNPIKE,MNRR PJ LINE,Railroad,1999,9,11
7077,7,Jefferson,Watertown (Town),1 MILE S JCT I81 & SH 3,COUNTY ROAD 63,81I 81I73051214,NYSDOT,1959,9,11
4563,8,Dutchess,Red Hook (Town),1.3 MI N JCT RTS 9+199,9   9 82053221,SAWKILL CREEK,NYSDOT,1928,9,11
12124,11,Queens,New York (City),RAMP FROM 5521239 SPAN 1,CROSS BAY BR ENTR,JAMAICA BAY,MTA Bridges and Tunnels (aka TBTA),1967,9,11
13110,1,Saratoga,Mechanicville (City),N.MAIN ST. MECHANICVILLE,NORTH MAIN STREET,ANTHONY KILL,City,2015,9,11
2581,5,Chautauqua,Portland (Town),1.3 MI N OF BROCTON,CR 380 LAKE AVE,90IX WB,NYS Thruway Authority,1955,9,11
3824,3,Cortland,Truxton (Town),VILLAGE OF TRUXTON,PROSPECT STREET,LABRADOR CREEK,County,1931,9,11
2580,5,Chautauqua,Portland (Town),1.4 MI N OF BROCTON,CR 380 LAKE AVE,90IX EB,NYS Thruway Authority,1956,9,11
13887,7,St Lawrence,Pierrepont (Town),1.0 MI E OF CRARY MILLS,CHURCH ROAD,GRANNIS BROOK,County,1961,9,11
1123,9,Broome,Chenango (Town),JCT US 11 & SH 12,11  11 91013032,CASTLE CREEK,NYSDOT,1975,9,11
15851,8,Ulster,Kingston (Town),3.1 MI E OF ASHOKAN RESEV,COUNTY ROAD 30,SAW KILL,County,1958,9,11
2975,9,Chenango,Afton (Town),23 MI S JCT RTS I-88+206,88I 88I92021077,CORBIN ROAD,NYSDOT,1974,9,11
2974,9,Chenango,Afton (Town),23 MI S JCT RTS I-88+206,88I 88I92021077,CORBIN ROAD,NYSDOT,1974,9,11
1552,5,Cattaraugus,Allegany (Village),In Allegany,951T,Unnamed Creek,NYSDOT,2014,9,11
6038,2,Fulton,Johnstown (Town),4MI S OF ST RT 10/29A INT,NORTH BUSH ROAD,PECKS CREEK,County,1994,9,11
4206,9,Delaware,Roxbury (Town),3.4 MILES S OF ROXBURY,COLD SPRING ROAD,MEEKER HOLLOW BRK,County,1974,9,11
1006,11,Bronx,New York (City),2.6 MI N I87+I95,S ALBANY CRESCENT,87I87IX1M11060,NYSDOT,1955,9,12
9611,2,Oneida,Lee (Town),1 MILE WEST OF LEE CENTER,LEE CTR-TABERG RD,BRANCH CANADA CREEK,County,2004,9,12
13409,9,Schoharie,Fulton (Town),5 MI SW JCT SH 30 & SH145,30  30 95021160,SCHOHARIE CREEK,NYSDOT,1970,9,12
14258,6,Steuben,Erwin (Town),1 MI NW JCT I86 & U.S.15,86I 15 64011132,B & H RR,NYSDOT,1959,9,12
4774,5,Erie,Aurora (Town),.3 MI WEST OF SOUTH WALES,EMERY ROAD,E B CAZENOVIA CRK,County,1989,9,12
69,1,Albany,Albany (City),1.2 MI E JCT I90 & CR 156,CAMPUS CONNECTOR,90I 90I11011018,NYSDOT,1968,9,12
